POA_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3940,1624,1995,3619,119,140,260,7,5,14,177,206,381,5,8,19,0,3,3,3,0,3,4,3,8,0,0,3,0,0,0,0,0,0,200,226,433,6,4,13,4,4,14,340,385,722,251,308,555,2211,2684,4898
POA3941,4631,4646,9283,240,278,515,14,14,29,466,481,945,18,21,44,3,7,5,11,11,22,0,0,0,3,0,4,0,0,0,0,0,0,513,538,1052,28,26,56,21,8,29,801,845,1642,564,555,1120,5997,6049,12046
POA3942,859,896,1753,49,42,91,0,0,0,75,85,161,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85,170,3,4,3,0,0,4,129,140,266,136,136,275,1125,1171,2297
POA3943,574,626,1203,42,35,76,0,0,3,63,59,122,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,66,62,130,5,4,6,0,0,0,113,101,214,86,78,164,776,813,1585
POA3944,194,192,382,9,10,19,3,5,5,19,23,39,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,23,26,51,4,0,6,0,0,0,37,36,74,26,21,50,256,250,507
POA3945,412,397,813,8,14,24,0,0,3,36,35,76,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,79,0,0,3,0,0,0,48,54,109,18,29,50,483,482,973
POA3946,84,86,169,3,0,6,0,0,0,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,0,0,0,0,0,0,11,8,21,14,10,26,104,105,205
POA3950,1817,1938,3761,144,162,309,6,8,8,113,149,262,8,11,18,0,0,0,0,3,4,0,0,3,0,0,3,0,0,0,0,0,0,133,166,301,4,10,14,4,0,3,276,345,617,178,192,374,2275,2477,4752
POA3951,426,395,826,4,13,16,3,0,3,24,32,54,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,64,0,0,0,0,0,0,36,45,81,44,48,95,509,493,1001
POA3953,2951,3138,6088,224,246,467,8,3,12,201,232,426,13,11,23,0,0,0,4,9,12,3,0,3,0,0,4,0,0,0,0,0,0,227,250,485,16,17,33,5,5,13,468,522,994,315,357,669,3733,4017,7756
POA3954,162,177,342,3,3,3,0,0,0,16,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,40,0,0,0,0,0,0,18,24,45,9,6,18,192,209,405
POA3956,1031,1004,2033,30,42,72,0,3,3,101,101,203,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,111,216,4,3,12,3,3,6,146,156,303,251,202,451,1431,1360,2787
POA3957,115,116,233,7,5,12,0,0,0,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,12,0,0,0,0,0,0,16,15,29,6,12,13,133,136,274
POA3958,108,106,215,8,3,12,0,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,0,0,0,0,0,0,12,13,28,12,13,27,131,133,271
POA3959,462,481,947,17,14,36,0,0,3,23,31,54,5,3,7,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,68,0,0,0,0,3,3,54,53,106,42,43,91,559,583,1144
POA3960,930,1014,1942,81,86,170,5,3,5,46,50,99,4,3,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,56,59,118,0,3,4,0,3,5,139,158,295,104,116,218,1168,1283,2453
POA3962,359,373,733,23,27,52,0,0,0,22,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,47,0,0,0,0,0,0,50,57,105,34,33,71,439,460,904
POA3964,62,56,117,6,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,8,0,0,0,66,59,129
POA3965,92,72,157,0,4,4,0,0,0,13,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,14,0,0,0,0,0,3,8,8,22,13,17,29,113,96,209
POA3966,210,194,403,12,8,15,0,0,0,13,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,29,11,4,13,0,0,0,37,25,62,24,12,36,273,235,502
POA3967,50,46,99,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,5,7,8,5,5,11,66,56,122
POA3971,1583,1562,3148,107,115,217,13,6,20,84,75,163,3,7,8,0,3,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,105,90,199,0,3,4,3,3,11,222,215,431,209,196,403,2011,1976,3988
POA3975,6035,6131,12164,138,129,261,24,15,40,548,557,1110,14,17,36,6,3,7,6,6,10,0,3,3,3,6,5,9,3,10,0,0,0,607,618,1226,148,163,312,25,37,64,919,941,1858,485,448,932,7438,7518,14957
POA3976,10128,9834,19959,341,296,631,40,29,73,877,820,1697,18,11,29,25,14,41,14,14,31,3,7,11,6,3,7,4,3,9,0,0,0,984,912,1889,227,290,515,20,20,37,1574,1506,3078,1070,1015,2091,12777,12359,25128
POA3977,34919,35467,70379,834,856,1698,115,123,238,5339,5418,10762,105,106,211,44,44,85,58,56,115,11,18,28,9,12,19,13,23,35,0,0,0,5695,5800,11499,548,659,1211,85,74,155,7167,7397,14559,3343,3346,6687,45419,46204,91623
POA3978,3312,3358,6675,150,158,309,14,18,36,1145,1251,2398,18,13,29,10,12,16,9,5,15,0,3,3,0,3,3,0,4,3,0,0,0,1202,1307,2503,110,123,229,4,9,10,1465,1593,3060,334,344,682,5117,5292,10415
POA3979,134,115,243,18,14,32,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,22,22,41,12,9,22,165,145,314
POA3980,1378,1307,2688,40,35,76,3,0,3,110,119,235,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,126,247,8,0,4,3,4,9,164,171,331,165,124,288,1709,1600,3310
POA3981,1828,1912,3740,50,69,121,4,0,9,217,221,444,4,3,4,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,231,231,463,4,7,8,4,3,6,292,312,603,232,245,478,2351,2469,4824
POA3984,1987,1941,3926,134,117,246,7,8,8,234,248,491,12,3,13,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,257,266,525,6,11,14,4,12,14,394,404,797,222,222,445,2603,2568,5168
POA3987,617,642,1255,10,13,22,3,0,3,69,70,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,73,138,0,0,0,3,3,5,83,86,168,45,50,92,741,775,1518
POA3988,406,392,798,10,14,26,0,3,3,24,43,68,3,0,4,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,36,48,78,0,0,0,0,0,0,45,57,105,40,44,91,491,501,989
POA3990,44,44,84,0,0,3,0,0,0,5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,0,0,0,0,0,0,5,7,15,4,4,6,54,55,103
POA3991,136,131,267,12,18,29,3,0,3,14,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,36,0,3,3,0,0,3,31,35,70,16,12,28,180,177,359
POA3992,377,357,735,36,46,76,0,0,0,25,30,57,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,29,35,62,0,0,0,0,0,0,68,78,142,39,37,68,477,468,949
POA3995,3663,3979,7645,390,423,811,13,21,34,206,243,452,19,18,31,6,4,11,3,9,11,4,4,7,7,7,8,0,0,0,0,0,0,259,291,554,17,22,41,13,4,16,676,747,1425,490,518,1004,4828,5246,10075
POA3996,2024,2184,4213,153,181,335,5,12,19,192,222,415,15,12,25,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,213,258,467,12,9,21,10,5,14,385,449,841,213,225,440,2621,2864,5488
