POA_CODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA3750,162,29,0,3,201,9,0,13,208,8,3,216,236,34,0,3,278,3,0,3,278,4,4,290,66,12,10,3,94,0,0,0,92,0,0,98,0,4,0,4,10,0,0,0,10,6,0,15,475,79,15,16,582,15,0,12,594,18,3,617,18,5,0,0,26,6,0,6,27,0,0,27,13,0,0,0,12,0,0,0,15,0,0,16,31,5,0,0,38,6,0,6,39,3,0,47,498,90,12,16,613,15,0,18,637,18,3,659,298,60,3,11,376,17,3,19,400,34,3,435,0,0,0,0,0,0,0,0,0,0,6,4,804,150,19,25,993,31,3,39,1030,52,18,1104,114,25,3,3,140,3,0,3,150,10,0,155,125,21,0,0,145,3,0,3,149,14,0,162,10,4,3,0,13,0,0,0,13,0,0,13,3,0,0,0,6,0,0,0,6,0,0,8,251,49,8,3,305,10,0,10
POA3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0
POA3752,202,41,3,0,242,7,3,12,253,15,3,270,506,45,3,6,566,3,0,4,565,14,0,574,98,19,14,3,131,0,0,0,131,3,0,133,8,0,0,3,14,3,0,3,16,0,0,17,811,108,15,8,949,11,8,17,964,30,3,995,18,0,0,0,15,3,0,3,21,0,0,21,24,3,0,0,35,3,0,3,35,0,0,35,42,5,0,0,51,5,0,5,58,0,0,58,854,110,20,8,998,14,8,18,1019,30,3,1046,400,70,9,12,492,11,3,18,511,48,0,556,0,0,0,0,3,0,0,0,3,0,4,7,1258,182,27,21,1494,29,11,39,1528,76,6,1609,298,28,4,0,332,4,3,8,339,21,0,358,645,70,3,7,721,4,3,8,732,14,0,748,28,8,4,0,41,0,0,0,41,0,0,41,0,0,0,0,5,0,0,0,5,3,0,7,970,110,12,13,1101,6,4,13
POA3753,26,8,0,0,34,0,0,0,34,6,0,34,56,6,0,0,56,0,0,0,56,0,0,56,22,0,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,98,11,0,0,115,0,0,0,112,6,0,118,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,104,11,0,0,119,0,0,0,115,6,0,125,51,10,3,0,63,7,0,7,67,11,0,75,0,0,0,0,0,0,0,0,0,0,0,0,155,23,0,0,183,6,0,6,190,14,0,202,55,3,0,0,56,0,0,0,61,0,0,61,51,3,0,0,53,0,0,0,52,0,0,52,3,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,106,8,3,0,118,0,0,0
POA3754,446,35,3,3,492,15,3,14,508,30,0,536,1200,107,13,9,1326,8,0,8,1330,15,0,1352,343,20,33,0,396,0,0,0,399,0,0,401,5,4,0,19,27,0,0,0,27,0,4,35,1994,177,47,35,2247,19,3,23,2270,48,5,2324,28,6,0,4,38,0,0,0,38,4,0,40,63,0,0,0,63,0,0,0,63,3,0,67,93,5,0,4,101,0,0,0,99,5,0,105,2083,180,47,38,2346,20,6,27,2371,49,5,2430,998,95,29,20,1143,35,0,37,1184,66,0,1249,3,0,0,3,5,0,0,0,5,0,3,12,3089,271,78,64,3494,57,9,62,3563,122,7,3693,494,46,0,3,547,10,4,12,564,15,0,583,973,88,9,11,1083,5,0,5,1088,24,3,1114,66,3,3,0,73,0,0,0,73,0,0,73,4,3,0,10,16,0,0,0,16,0,4,19,1537,143,18,27,1730,16,4,19
POA3755,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0
POA3756,89,17,0,0,104,0,0,0,107,10,0,108,220,16,3,5,245,0,0,0,245,4,0,250,69,3,7,0,77,0,0,0,77,0,0,75,3,0,0,3,3,0,4,4,10,0,0,10,375,39,10,3,425,0,4,3,431,9,0,442,3,0,0,0,3,8,0,8,8,0,0,8,13,0,0,0,16,0,0,0,16,0,0,16,19,0,0,0,20,8,0,8,26,0,0,26,395,39,8,3,448,7,4,12,453,9,0,469,193,25,6,0,224,5,0,5,229,20,0,252,0,0,0,0,0,0,0,0,0,0,0,0,588,60,14,8,674,14,4,14,690,31,0,726,103,15,0,0,121,3,0,3,125,11,0,140,245,26,0,4,273,5,0,5,270,8,0,281,11,0,3,0,16,0,0,0,16,0,0,16,3,0,0,0,3,0,0,0,6,0,0,6,356,41,3,3,408,7,3,12
POA3757,45,0,0,0,52,0,0,0,52,3,0,51,148,11,3,0,156,0,0,0,157,5,0,164,32,4,9,0,38,0,0,0,38,0,0,40,6,3,0,0,11,0,0,0,11,0,0,11,230,18,8,0,252,0,0,0,259,8,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,3,0,0,5,231,21,8,0,256,0,0,0,260,6,0,271,117,12,0,8,137,0,0,0,137,10,0,141,3,0,0,0,3,0,0,0,3,0,5,6,352,31,14,7,399,0,0,0,394,16,5,420,81,9,0,0,86,0,0,0,86,8,0,97,226,11,3,0,243,0,0,0,243,5,0,251,3,4,3,0,9,0,0,0,9,0,0,9,0,3,0,3,6,0,0,0,6,0,0,6,308,28,12,7,347,0,0,0
POA3758,8,3,0,0,11,0,0,0,11,0,0,11,33,3,0,0,39,0,0,0,37,0,0,37,5,0,0,0,5,0,0,0,5,0,3,8,0,0,0,0,4,0,0,0,4,0,0,4,50,4,0,0,59,0,0,0,62,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,57,4,0,0,61,0,0,0,61,0,3,70,42,7,0,0,49,0,0,0,45,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,96,13,0,0,107,4,0,4,115,6,3,117,23,4,0,0,26,0,0,0,26,0,0,26,65,6,0,0,66,0,0,0,68,0,0,72,5,0,3,0,6,0,0,0,6,0,0,11,3,0,0,0,3,0,0,0,3,0,0,3,92,6,7,0,104,0,0,0
POA3759,3,0,0,0,3,0,0,0,3,0,0,3,11,0,0,0,11,0,0,0,11,0,0,11,3,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,16,0,0,16,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,23,0,0,0,23,0,0,23,12,5,0,0,15,0,0,0,15,0,0,15,21,0,0,0,27,0,0,0,27,0,0,27,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,47,0,0,0
POA3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,4,0,0,4,3,0,0,4,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,9,0,0,0,9,0,0,9,3,0,0,0,9,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,0,0
POA3761,9,0,0,0,11,0,0,0,11,0,0,11,14,0,0,0,20,0,0,0,20,0,0,20,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,31,0,0,0,31,0,0,31,14,0,0,0,14,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,42,0,0,0,42,0,0,47,6,0,0,0,8,0,0,0,8,0,0,8,28,11,0,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,37,13,0,0,50,0,0,0
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3763,3,0,0,0,10,0,0,0,10,0,0,10,28,3,0,0,30,0,0,0,30,0,0,30,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,42,0,0,0,42,0,0,42,24,6,0,0,34,0,0,0,37,3,0,38,0,0,0,3,3,0,0,0,3,0,0,3,60,12,3,4,80,0,0,0,75,3,0,82,10,4,0,0,12,0,0,0,12,0,0,12,27,0,0,0,28,0,0,0,28,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,39,0,0,0
POA3764,40,3,0,0,51,0,0,0,51,4,0,54,100,22,8,3,131,0,0,0,131,0,0,135,38,0,9,0,49,0,0,0,49,0,0,49,0,0,0,0,4,0,0,0,4,0,0,4,179,26,20,4,228,3,0,3,233,3,0,238,5,0,0,0,5,0,0,0,5,3,0,3,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,6,0,0,0,6,3,0,13,188,26,20,4,234,3,0,3,242,5,0,245,139,15,0,4,153,3,0,3,163,7,0,169,0,0,0,0,0,0,0,0,0,0,3,3,328,44,19,9,396,5,0,5,402,16,3,421,70,10,3,0,84,0,0,0,83,8,3,93,187,20,9,0,217,3,0,3,219,3,0,222,13,0,0,0,14,0,0,0,14,3,0,14,4,0,0,0,3,0,0,0,3,0,0,3,271,37,10,0,313,4,0,4
POA3765,37,3,0,0,44,0,0,0,43,0,0,43,137,12,6,0,153,0,0,0,151,6,0,157,38,0,4,0,42,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,215,17,14,3,241,4,0,4,245,6,0,247,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,12,0,0,12,9,0,0,0,12,0,0,0,12,0,0,12,221,17,14,0,254,4,0,4,252,6,0,257,77,3,3,0,88,0,0,0,88,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,300,20,13,8,340,3,0,3,344,6,0,345,60,5,0,0,66,0,0,0,71,0,0,72,160,14,4,0,186,3,0,3,189,0,0,188,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,228,28,3,5,259,3,0,3
POA3766,3,3,0,0,8,0,0,0,9,0,0,9,19,0,0,0,23,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,39,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,38,4,0,0,45,0,0,0,44,0,0,44,18,0,3,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,64,0,0,0,64,0,0,64,11,6,0,0,19,0,0,0,19,0,0,19,29,0,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,48,0,0,0
POA3767,3,0,0,0,5,0,0,0,5,0,0,5,20,0,0,0,26,0,0,0,26,0,0,26,7,0,0,0,7,0,0,0,7,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,28,3,0,0,36,0,0,0,36,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,36,0,0,0,36,0,0,33,9,0,3,0,17,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,41,5,3,0,48,0,0,0,48,3,0,52,3,3,0,0,7,0,0,0,7,0,0,7,35,0,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,46,0,0,0
POA3770,20,5,0,0,21,0,0,0,21,0,0,19,52,0,0,0,52,0,0,0,52,0,0,52,15,0,3,0,19,0,0,0,19,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,91,5,3,0,96,0,0,0,96,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,3,0,96,0,0,0,96,0,0,101,41,0,0,0,41,0,0,0,41,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0,129,3,3,0,138,0,0,0,138,10,0,150,35,5,0,0,43,0,0,0,43,5,0,44,62,3,0,0,68,3,0,3,67,0,0,67,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0,115,3,0,3
POA3775,20,4,0,0,26,0,0,0,26,0,0,26,54,3,0,0,59,0,0,0,59,0,0,59,15,3,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,90,13,0,3,103,0,0,0,103,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,92,8,0,3,102,0,0,0,102,0,0,102,47,4,0,0,51,0,0,0,52,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,140,15,0,3,154,0,0,0,157,0,0,159,40,0,0,0,44,0,0,0,44,3,0,42,94,5,5,3,102,0,0,0,102,0,0,102,3,0,0,3,4,0,0,0,4,0,0,4,3,0,0,4,3,0,0,0,3,0,0,3,136,9,4,9,152,0,0,0
POA3777,43,7,0,0,54,3,0,3,53,0,0,54,184,19,6,0,208,0,0,0,209,0,0,209,29,0,8,0,34,0,0,0,34,0,0,34,5,0,0,0,11,0,0,0,11,0,0,11,261,24,15,0,301,4,0,4,301,3,0,306,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,6,0,0,6,3,0,3,0,6,0,0,0,6,0,0,6,265,26,15,0,310,4,0,4,312,3,0,317,115,16,5,3,136,10,0,10,144,6,0,156,0,0,0,0,0,0,0,0,0,0,0,0,384,39,21,3,448,10,0,10,462,11,0,472,54,9,0,0,69,0,0,0,66,0,0,66,216,18,11,7,248,5,0,5,253,3,0,259,5,0,4,0,6,0,0,0,6,0,0,6,0,0,0,4,3,0,0,0,3,0,0,3,280,32,10,11,328,6,0,6
POA3778,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
POA3781,17,3,3,0,18,0,0,0,18,3,0,23,110,11,0,0,118,0,0,0,118,0,0,119,20,3,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,144,11,8,0,167,0,0,0,167,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,147,11,8,0,168,0,0,0,168,0,0,171,74,7,3,4,83,0,3,3,88,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,225,17,8,3,253,0,3,3,254,7,0,260,43,8,3,0,49,4,0,4,53,3,0,53,98,10,0,0,109,0,0,0,107,0,0,108,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,145,16,5,0,166,0,0,0
POA3782,39,3,0,0,40,0,0,0,40,4,0,45,112,8,3,0,117,0,0,0,118,0,0,121,27,0,0,4,28,0,0,0,28,0,0,28,0,0,0,8,8,0,0,0,8,0,0,9,175,14,3,10,193,0,0,0,200,3,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,14,3,10,199,0,0,0,202,3,0,207,105,7,5,3,117,0,0,0,117,9,0,125,0,0,0,0,0,0,0,0,0,0,0,4,283,16,6,14,316,0,0,0,320,16,0,336,73,14,0,0,88,0,0,0,88,7,0,93,194,19,3,0,214,6,0,6,221,3,0,226,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,4,270,30,3,3,308,6,0,6
