SA2_MAINCODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
213041353,123,20,0,6,147,0,0,0,151,7,0,162,349,35,0,0,384,7,0,7,391,13,0,404,62,3,15,0,79,0,0,0,76,0,0,76,3,0,0,6,8,0,0,0,8,0,0,8,545,55,15,10,616,9,0,4,626,23,0,649,3,0,0,0,3,0,0,0,3,0,0,3,12,0,0,0,12,0,0,0,16,0,0,19,20,0,0,0,20,0,0,0,19,0,0,23,560,55,15,10,639,6,0,10,647,24,0,667,332,31,14,3,383,10,3,19,399,25,0,426,3,0,0,0,0,0,0,0,0,0,0,0,895,87,31,12,1022,23,4,24,1044,45,0,1097,225,22,0,0,248,0,0,0,252,8,0,257,397,45,7,3,452,8,0,8,465,13,0,479,20,3,3,0,21,0,0,0,21,3,0,29,5,3,0,4,10,0,0,0,10,0,0,10,640,69,5,13,732,17,0,17
213041355,175,9,3,0,189,7,0,7,189,4,0,194,366,38,3,4,409,4,0,3,412,12,0,423,125,4,13,0,141,0,0,3,143,0,0,141,6,5,0,3,14,0,0,0,14,0,0,14,667,55,15,6,751,9,0,9,760,17,0,778,9,3,0,0,17,0,0,0,12,0,0,12,32,3,0,0,35,0,3,3,35,0,0,35,42,8,0,0,44,0,3,5,49,0,0,49,712,57,15,6,796,12,3,14,811,17,0,831,364,47,9,9,419,6,0,6,432,23,0,461,0,0,0,3,3,0,0,0,3,0,3,8,1072,102,27,21,1223,18,3,22,1247,41,3,1291,279,33,0,3,319,10,0,10,325,6,0,330,455,39,0,9,502,7,0,7,514,17,0,530,32,0,9,0,34,0,0,0,34,0,0,34,4,0,0,11,11,0,0,0,11,0,0,11,773,72,7,18,869,13,0,13
213041356,121,6,0,0,130,0,0,0,133,13,0,149,192,13,3,3,214,3,0,3,219,4,0,221,44,5,7,0,59,0,0,0,59,0,0,62,5,0,0,0,5,0,0,0,5,0,0,9,367,31,9,3,407,7,0,9,414,20,0,437,10,3,0,0,11,0,0,0,14,0,0,14,28,5,0,0,30,4,0,4,32,0,0,32,40,5,0,0,46,3,0,3,51,0,0,51,405,32,9,3,454,7,0,7,461,20,0,483,309,54,4,13,381,20,5,27,404,39,3,446,0,0,0,0,0,0,0,0,0,0,4,4,716,86,14,13,832,33,8,34,865,65,5,933,152,4,0,3,159,3,0,5,159,6,0,172,198,30,0,0,229,8,0,4,237,13,0,249,13,5,0,0,15,0,0,0,18,5,0,19,0,0,0,0,3,0,0,0,3,0,0,6,363,35,0,4,404,6,5,11
213041357,193,15,4,0,211,5,0,10,215,18,0,238,364,33,4,5,408,6,0,12,415,13,0,429,89,9,10,0,112,0,0,0,112,0,0,112,13,0,0,9,21,0,0,0,21,0,0,21,659,63,12,17,749,13,7,15,765,31,0,796,19,0,0,0,22,14,0,13,35,0,0,39,21,4,0,0,21,0,0,4,25,0,0,27,40,7,0,0,47,16,3,15,64,3,0,65,696,65,12,17,796,31,6,33,825,34,0,864,486,68,13,8,574,41,4,51,623,82,3,703,5,0,0,4,12,0,0,0,12,0,3,12,1190,129,28,31,1379,68,10,80,1460,119,3,1583,220,16,0,0,243,10,0,12,254,17,0,268,326,35,4,9,373,5,4,5,384,21,3,406,8,3,0,0,20,0,0,0,20,0,0,20,6,0,0,7,15,0,0,0,15,3,0,19,560,57,6,16,641,16,6,22
213041358,145,10,0,0,157,0,3,3,161,17,0,183,288,32,6,0,330,3,0,3,332,8,0,344,75,4,8,0,88,0,0,0,88,0,0,93,5,0,0,3,7,3,0,3,11,0,0,11,519,50,16,6,585,8,3,11,595,27,5,630,8,0,0,3,10,3,0,3,15,0,0,17,24,5,0,0,27,0,0,0,27,0,0,27,34,5,0,3,42,3,0,3,45,0,0,42,549,50,17,10,624,9,4,10,636,28,5,672,310,49,14,12,385,22,8,28,415,67,0,486,0,0,0,0,0,0,0,0,0,0,8,7,858,100,33,20,1016,29,14,41,1058,101,11,1169,150,10,3,0,165,4,0,9,173,18,0,194,287,29,3,4,320,3,0,3,318,13,0,331,20,0,0,0,22,0,0,0,22,0,0,22,8,0,0,0,5,0,0,0,11,0,0,11,463,37,6,0,511,12,0,14
213041359,5,0,0,0,8,0,0,0,8,0,0,8,20,0,0,0,26,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,29,0,0,0,28,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,29,0,0,0,28,0,0,32,13,4,0,3,24,0,0,0,24,9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,3,53,0,0,0,55,5,0,63,8,4,0,0,13,0,0,0,13,0,0,13,17,3,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,23,5,0,3,31,0,0,0
213041360,215,17,3,3,237,12,3,16,252,11,0,268,417,42,3,10,474,4,0,4,477,11,0,489,99,13,6,0,117,3,0,3,116,4,0,125,16,0,0,10,26,0,0,0,26,0,0,26,745,73,8,21,849,18,3,22,872,28,0,904,5,0,0,0,9,0,0,0,9,4,0,15,27,0,0,0,30,5,0,5,29,5,0,33,33,3,0,0,35,5,0,5,43,8,0,47,782,72,8,25,884,28,3,28,910,40,0,949,438,61,7,24,532,22,0,22,555,46,3,600,3,0,0,0,4,0,0,0,4,0,4,8,1219,137,18,45,1418,47,3,48,1466,84,7,1560,398,46,5,4,455,7,3,9,464,24,0,490,607,53,0,10,669,3,0,8,677,21,0,701,25,0,3,0,34,0,0,0,35,0,0,36,6,0,0,3,5,0,0,0,11,3,0,12,1037,104,8,19,1168,15,3,19
213041461,49,4,0,0,50,0,0,0,50,0,0,50,45,9,0,0,51,0,0,0,51,0,0,51,7,0,0,0,14,0,0,0,14,0,0,14,4,0,0,7,6,0,0,0,6,0,0,6,105,12,3,4,122,0,0,0,122,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,4,0,0,4,106,12,3,4,127,0,0,0,130,0,0,133,68,27,4,3,101,0,0,0,101,6,0,108,0,0,0,0,3,0,0,0,3,0,0,3,178,39,3,8,229,0,0,3,235,7,0,244,59,11,0,0,71,0,0,0,70,8,0,76,68,8,4,0,74,0,0,0,75,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,15,4,0,146,4,0,4
213041462,85,19,0,0,106,12,0,12,111,3,0,111,153,19,0,0,170,0,0,0,172,3,0,175,32,5,3,0,39,0,0,0,39,0,0,40,3,0,0,0,3,0,0,0,3,0,0,3,273,36,3,5,317,14,0,14,329,8,0,336,6,0,0,0,6,0,0,0,6,0,0,6,12,3,0,0,10,0,0,0,13,0,0,13,12,3,0,0,17,0,0,0,18,0,0,18,288,37,3,5,334,14,0,11,343,8,0,354,197,26,6,4,236,10,0,12,249,18,0,271,0,3,0,0,3,0,0,0,3,0,0,3,486,63,9,7,569,23,3,23,591,27,0,620,114,10,0,3,134,11,0,11,140,7,0,151,136,20,0,3,160,0,0,0,160,11,0,171,11,0,3,0,12,0,0,0,12,0,0,12,3,0,0,0,7,0,0,0,7,0,0,7,265,37,3,5,314,11,0,11
213041463,204,25,3,0,224,10,0,8,232,11,0,249,337,24,3,5,373,3,0,6,378,10,0,386,93,3,5,0,103,0,0,0,103,0,0,106,12,3,0,4,17,0,0,0,17,0,0,17,642,57,13,10,721,13,3,9,729,30,0,754,16,0,0,0,22,0,0,0,21,0,0,21,23,3,0,0,23,0,0,0,23,0,0,23,44,5,0,0,45,0,0,0,44,0,0,44,684,60,13,10,760,12,3,13,778,30,0,806,374,42,8,4,430,19,0,19,443,70,0,516,8,3,0,4,7,0,0,0,7,0,11,20,1066,103,19,18,1197,26,3,28,1226,95,12,1336,322,17,6,0,351,7,3,11,359,16,0,372,462,54,4,12,528,14,0,17,541,12,3,556,13,3,0,0,19,0,0,0,19,0,0,19,0,0,0,11,12,0,0,0,13,0,0,13,804,76,9,16,906,17,5,27
213051361,125,24,3,0,156,4,0,4,156,12,0,170,156,45,3,4,205,7,0,7,211,13,0,218,36,5,3,0,44,3,0,3,50,0,0,46,5,4,0,7,9,0,0,0,9,0,0,9,323,75,8,10,414,11,0,11,432,24,0,452,9,0,0,0,13,0,0,0,16,3,0,14,25,8,0,0,39,0,0,0,39,0,0,39,35,10,0,0,50,0,0,0,48,3,0,48,357,88,8,9,465,13,0,13,481,23,0,502,299,82,0,10,388,20,4,21,408,52,3,464,3,0,0,3,5,0,0,0,5,0,4,13,655,169,8,26,858,33,4,39,893,76,8,980,174,14,3,4,189,0,3,3,191,10,0,205,204,37,3,8,247,5,3,9,253,18,0,272,11,0,3,0,17,0,0,0,17,0,0,14,3,0,0,0,4,0,0,0,4,0,0,4,388,48,8,11,453,9,3,10
213051362,113,21,3,0,132,0,0,0,132,6,0,147,177,29,6,0,209,3,3,5,209,20,0,231,39,0,3,0,44,0,0,0,44,4,0,47,3,6,0,3,10,0,0,0,10,0,0,10,327,51,12,3,390,3,3,11,402,28,0,428,5,3,0,0,11,9,0,9,20,0,0,18,24,7,0,3,34,3,0,3,38,0,0,38,33,7,0,3,46,8,0,8,59,3,0,58,364,60,12,5,436,13,3,17,454,32,0,488,346,79,16,9,444,28,3,32,478,76,3,558,3,0,0,0,5,0,0,0,5,0,3,9,705,135,28,17,890,45,12,49,939,107,8,1056,139,25,0,3,167,9,3,6,173,16,0,193,183,29,3,0,214,3,0,7,221,19,0,234,13,0,0,0,11,0,0,0,12,0,0,12,4,0,0,3,9,0,0,0,9,0,0,9,335,47,7,10,402,9,3,13
213051363,120,10,3,0,129,5,0,5,131,8,0,140,141,26,0,0,166,0,0,0,167,3,0,174,36,5,0,0,42,0,0,0,40,4,0,43,4,0,0,3,6,0,0,0,6,0,0,7,299,32,6,6,347,7,0,10,352,13,0,372,12,0,0,0,19,0,0,0,15,6,0,22,20,0,0,0,20,0,0,0,20,0,0,20,34,0,0,0,37,0,0,0,40,6,0,42,334,35,6,6,379,10,0,9,394,20,0,408,200,30,3,3,242,23,4,22,261,34,0,296,0,0,0,3,8,0,0,0,8,0,0,4,537,63,7,12,628,31,6,36,663,48,3,710,93,9,0,0,101,3,0,3,105,10,0,121,64,12,0,3,82,0,0,0,82,4,0,91,9,0,0,0,8,0,0,0,8,0,0,10,3,0,0,0,5,0,0,0,5,0,0,4,165,24,0,6,200,3,0,3
213051365,544,69,11,4,625,20,4,25,647,25,0,671,740,112,13,5,869,3,0,6,877,18,0,894,150,24,18,0,196,4,0,4,199,3,0,199,22,0,0,17,41,0,0,0,42,3,0,40,1450,207,35,26,1731,29,7,33,1767,51,0,1811,68,10,0,0,79,14,0,14,88,3,0,96,99,20,0,0,121,9,11,18,138,3,0,141,162,30,3,3,202,24,11,26,227,7,0,233,1616,241,40,34,1928,51,13,65,1993,53,0,2051,1091,183,24,36,1328,49,9,53,1381,120,5,1507,8,0,0,3,14,3,0,3,12,0,13,28,2713,422,68,69,3271,102,18,117,3390,181,20,3588,577,85,0,3,671,22,6,28,696,38,0,738,661,103,7,4,782,16,0,13,798,24,0,818,37,7,3,0,45,0,0,0,46,0,0,46,19,0,0,11,36,0,0,0,36,0,3,43,1293,202,18,19,1534,41,7,50
213051366,458,55,3,3,514,11,0,13,525,18,0,540,452,65,4,4,530,6,3,10,542,12,0,557,118,7,13,0,135,3,0,3,138,0,0,146,34,0,0,20,55,0,0,0,52,5,0,61,1060,125,21,24,1237,22,6,23,1263,40,0,1300,47,7,0,4,51,4,0,4,59,3,0,64,56,13,3,0,72,9,0,9,83,0,0,90,99,18,3,4,131,11,4,14,147,5,0,150,1163,141,26,32,1362,30,13,41,1406,45,0,1451,792,187,15,46,1041,48,11,63,1102,94,11,1200,15,0,0,4,15,0,0,0,15,0,16,27,1971,327,41,79,2420,83,19,101,2524,132,29,2685,339,54,3,8,406,12,0,18,422,25,0,442,323,71,3,5,400,13,0,12,413,17,0,430,26,0,3,0,29,0,0,0,29,0,0,29,12,4,0,8,27,0,0,0,27,0,0,31,693,134,6,23,857,23,3,27
213051368,66,3,0,0,76,3,0,3,79,0,0,79,121,17,3,0,141,0,0,0,144,3,0,145,32,0,5,0,37,3,0,3,44,0,0,44,4,0,0,3,8,0,0,0,8,0,0,6,228,22,10,5,264,3,0,3,264,3,0,269,3,0,0,0,3,3,0,3,4,0,0,4,9,3,0,0,8,0,0,0,8,0,0,8,9,3,0,0,15,3,0,3,15,0,0,15,238,24,10,5,271,6,0,6,279,3,0,285,158,18,0,5,175,8,0,12,187,29,0,213,0,0,0,0,0,0,0,0,0,0,0,0,392,46,8,6,453,16,0,21,469,33,0,500,90,6,0,0,96,5,0,5,99,6,0,109,132,16,3,3,155,0,0,0,158,3,0,162,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,225,25,4,3,259,8,0,8
213051369,273,14,0,0,292,13,0,10,301,18,0,325,400,37,0,7,443,6,3,9,452,11,0,460,111,7,14,0,142,0,0,0,142,0,0,140,6,3,0,8,19,0,0,0,19,0,0,20,788,66,14,20,890,13,3,19,908,35,0,942,36,7,0,0,41,8,0,8,49,0,0,49,53,12,0,0,60,7,0,7,62,0,0,62,84,17,0,0,107,14,0,14,115,0,0,115,872,87,14,20,992,29,3,33,1022,35,0,1059,619,82,12,10,717,35,3,36,750,52,3,806,3,0,0,11,16,0,0,0,14,0,9,25,1496,164,28,34,1715,62,5,72,1789,87,15,1892,306,29,0,0,336,11,0,14,348,21,0,370,376,43,0,4,435,15,3,18,445,12,4,463,18,3,3,0,28,0,0,0,23,0,0,30,13,0,0,0,14,0,0,0,14,0,0,19,715,80,7,11,805,28,4,30
213051464,187,23,0,0,213,3,0,3,216,5,0,218,221,38,9,0,275,3,0,3,274,10,0,287,58,3,5,0,68,0,0,0,70,4,0,73,4,0,0,10,14,0,0,0,14,0,3,12,467,67,15,13,566,4,0,4,572,21,5,598,20,0,0,0,20,4,0,4,22,0,0,27,15,0,0,0,15,8,0,8,24,0,0,20,39,0,0,0,38,6,0,6,48,4,0,50,507,67,15,13,601,14,0,14,620,23,5,644,304,31,3,3,339,11,0,11,354,25,0,376,0,0,0,0,0,0,0,0,0,0,3,3,805,104,21,10,938,30,0,30,967,46,9,1025,215,14,3,0,232,5,0,5,237,7,0,251,249,42,3,4,301,0,0,0,301,11,0,310,12,0,0,0,13,0,0,0,13,0,0,12,3,0,0,7,12,0,0,0,12,0,0,16,479,56,5,14,555,10,0,10
213051465,363,32,6,3,398,11,3,13,411,20,0,429,485,68,8,3,558,11,3,16,569,14,0,583,89,9,11,0,108,0,0,0,109,0,0,110,3,0,0,10,12,0,0,0,12,0,0,12,943,107,20,10,1074,24,3,31,1102,34,0,1142,38,3,0,0,39,0,0,0,43,3,0,46,56,5,0,0,61,4,0,4,62,3,0,69,94,8,0,0,101,4,0,4,106,8,0,112,1037,110,20,14,1180,26,3,35,1209,43,0,1252,601,84,11,12,705,17,5,23,730,47,0,772,0,0,0,8,6,0,0,0,6,0,4,15,1634,192,34,27,1890,45,13,59,1954,81,4,2037,438,36,7,5,481,5,8,11,500,27,0,523,603,69,4,0,680,10,3,16,694,6,0,699,24,9,0,0,29,0,0,0,32,0,0,33,5,0,0,8,17,0,0,0,17,0,0,22,1068,115,13,17,1210,20,5,25
213051466,354,29,3,3,384,17,0,17,398,10,0,413,354,33,3,0,388,8,3,12,400,14,0,416,117,0,4,0,125,0,0,0,125,0,0,125,11,0,0,7,20,0,0,0,22,0,0,22,839,58,6,13,919,22,3,21,944,25,0,974,34,3,0,0,37,0,0,0,37,8,0,39,56,0,0,0,56,3,0,3,60,0,0,60,88,3,0,0,95,3,0,3,94,8,0,98,920,65,6,15,1009,26,3,30,1042,30,0,1073,475,59,12,13,556,19,6,23,575,28,0,609,4,0,0,4,8,0,0,0,8,0,0,8,1402,123,19,30,1579,40,8,50,1621,64,0,1687,309,26,0,3,344,12,0,12,355,12,0,370,300,32,0,0,334,6,0,9,343,11,0,355,17,0,0,0,20,0,0,0,20,0,0,18,7,0,0,4,9,0,0,0,9,0,0,9,631,63,4,9,710,14,0,17
213051467,91,15,0,3,106,3,0,3,110,5,3,120,177,22,3,0,208,4,4,5,215,6,0,221,38,10,7,0,49,0,0,0,49,0,0,49,6,0,0,3,10,0,0,0,8,0,3,14,313,44,12,5,376,7,4,11,388,15,3,406,16,0,0,0,16,3,0,3,24,0,0,22,18,4,0,0,21,3,0,3,27,0,0,27,32,6,0,0,38,6,0,6,46,0,0,48,343,48,16,5,414,14,4,22,437,17,3,456,339,103,7,14,466,41,8,48,510,100,3,615,3,0,0,0,9,0,0,0,7,0,8,19,691,158,25,13,887,59,13,67,957,115,17,1083,121,19,3,0,143,6,0,6,153,8,0,159,192,29,3,0,228,9,0,9,234,9,0,243,7,0,3,0,6,0,0,0,6,0,0,6,6,0,0,3,7,0,0,0,7,0,0,13,327,48,9,0,390,14,0,14
213051468,63,11,0,0,79,0,0,0,78,3,0,82,129,20,3,3,154,3,0,3,154,0,0,158,41,8,3,3,53,0,0,0,53,0,0,56,0,0,0,0,6,0,0,0,6,0,0,6,233,35,3,11,283,5,0,5,291,9,0,296,9,3,0,0,11,0,0,0,13,0,0,13,15,0,0,0,20,0,0,0,18,0,0,20,25,5,0,0,24,5,0,5,34,0,0,36,255,39,3,11,312,7,0,7,316,10,0,329,191,26,3,3,228,15,0,15,242,22,0,261,0,0,0,0,0,0,0,0,0,0,3,3,445,72,12,8,539,22,0,22,559,37,5,596,103,6,7,0,122,0,0,0,122,7,0,132,157,12,3,0,178,0,0,0,178,5,0,186,4,0,3,0,5,0,0,0,5,0,0,4,3,0,0,3,8,0,0,0,8,0,0,8,269,22,11,3,309,0,0,0
214011370,128,9,3,0,139,7,4,7,148,5,0,157,341,41,4,7,391,3,0,3,395,14,0,415,65,5,10,0,78,0,0,0,78,0,3,82,0,0,0,0,3,0,0,0,3,0,0,3,533,57,18,6,616,6,4,12,632,22,4,655,5,4,0,0,11,0,0,0,12,0,0,12,21,3,0,0,23,0,0,0,23,0,0,23,25,9,0,0,34,0,0,0,35,0,0,35,563,64,18,7,657,9,4,13,666,22,4,693,356,33,6,5,396,19,3,17,418,35,0,455,0,3,0,0,6,0,0,0,6,0,4,9,924,101,23,14,1059,23,7,34,1085,60,5,1154,144,21,0,0,164,11,3,8,174,7,0,177,313,34,3,0,346,0,0,0,346,15,0,367,11,5,4,0,21,0,0,0,21,0,0,21,0,0,0,3,6,0,0,0,6,0,0,6,474,55,4,7,531,11,3,8
214011371,78,23,0,0,101,0,0,0,104,13,0,108,291,41,3,3,336,3,0,3,335,6,0,341,89,9,8,4,105,3,0,3,106,3,0,104,13,0,0,0,12,0,0,0,13,0,0,13,468,71,7,5,549,6,0,6,558,19,0,579,4,0,0,0,4,0,0,0,10,3,0,12,19,0,0,0,17,0,0,0,17,0,0,18,24,3,0,0,22,0,0,0,22,4,0,29,487,68,7,9,577,10,0,10,584,17,0,601,268,25,11,3,310,17,3,21,331,22,0,355,4,4,0,0,3,0,0,0,3,0,0,5,759,102,19,9,889,25,3,29,915,44,6,962,100,20,0,0,116,0,0,0,121,18,0,135,249,47,0,7,300,4,0,4,308,15,0,325,12,8,3,0,21,0,0,0,26,0,0,26,3,3,0,3,9,0,0,0,9,0,0,9,364,75,3,8,446,8,0,8
214011372,53,16,0,0,75,3,3,3,75,12,0,84,198,24,0,0,221,3,0,3,224,10,0,235,54,9,9,0,71,0,0,0,71,0,0,70,0,0,0,0,4,0,0,0,4,0,0,4,310,49,7,6,369,3,3,8,377,26,0,400,3,0,0,0,3,3,0,4,11,0,0,11,15,0,0,0,13,0,0,4,19,3,0,17,17,0,0,0,20,5,3,9,26,3,0,27,328,49,7,3,390,6,4,13,399,22,0,428,250,62,6,3,324,11,0,11,340,54,0,394,3,0,0,0,3,0,0,0,3,0,3,7,579,110,15,8,721,19,4,24,743,77,3,826,75,19,0,0,88,0,0,3,88,11,0,101,182,17,3,0,203,4,0,4,209,15,0,222,12,0,3,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,7,0,0,7,270,36,6,0,312,5,0,7
