SA2_MAINCODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
213031352,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,145,31,0,0,176,6,0,6,182,8,0,192,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,150,31,0,0,182,6,0,6,186,8,0,197,19,3,0,0,22,0,3,3,20,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,169,34,0,0,201,6,3,4,210,17,0,226,41,6,0,0,47,0,0,0,46,4,0,52,35,9,0,0,45,3,0,5,48,0,0,52,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,80,16,5,0,92,3,3,8,101,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041353,3,0,0,0,7,0,0,0,7,0,0,6,3,0,3,3,6,0,0,0,6,0,0,6,336,37,4,7,388,9,0,9,395,12,0,408,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,3,0,7,11,0,0,0,8,0,0,0,8,3,0,11,344,38,10,7,400,9,0,9,404,12,0,418,74,10,3,4,91,3,0,3,91,14,0,102,0,0,0,0,0,0,0,0,0,0,3,3,425,44,12,9,487,9,0,9,498,26,3,527,51,3,0,0,52,0,0,0,52,0,0,54,84,9,0,0,95,0,0,0,91,3,0,97,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,130,13,0,0,154,0,0,0,152,7,0,155,4,0,0,0,4,0,0,0,4,0,0,3,7,0,0,0,7,0,0,0
213041355,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,8,0,0,0,8,0,0,8,411,36,3,11,467,9,0,9,477,15,0,495,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,8,0,0,0,10,0,0,7,9,0,0,0,12,0,0,0,10,0,0,15,419,37,3,13,477,15,0,15,485,14,0,508,73,9,0,3,91,0,0,0,96,18,0,116,0,0,0,0,0,0,0,0,0,0,0,0,499,54,4,17,567,17,0,17,584,38,0,620,116,8,0,0,120,10,0,10,132,4,0,137,109,16,0,0,124,3,0,3,127,12,0,141,0,0,5,0,8,0,0,0,8,0,0,8,0,0,0,5,5,0,0,0,5,0,0,5,226,19,4,6,255,8,0,8,267,17,0,287,0,3,0,0,3,0,0,0,3,3,0,3,3,0,0,0,3,0,0,0
213041356,4,0,0,0,6,0,3,3,6,3,0,11,0,0,0,4,4,0,0,0,4,0,0,5,162,22,5,8,199,3,3,6,204,25,0,224,8,0,0,0,10,0,0,0,11,0,0,11,10,0,0,0,6,0,0,0,6,0,0,10,15,0,0,0,16,0,0,0,14,0,0,16,176,24,5,8,213,3,3,10,217,21,0,246,61,7,3,0,76,7,0,7,81,25,3,102,0,0,0,0,0,0,0,0,0,0,0,0,236,30,6,7,284,6,3,16,298,45,3,346,37,3,0,0,36,3,0,3,43,5,0,44,35,6,0,0,42,4,0,4,45,6,0,49,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,76,4,4,3,81,10,0,10,92,4,0,97,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
213041357,9,0,0,0,7,0,0,0,7,0,0,7,0,0,0,4,4,0,0,0,4,0,0,4,209,22,0,8,239,5,3,7,246,15,0,261,3,0,0,0,7,3,0,3,6,0,0,8,7,0,0,0,7,0,3,5,10,0,0,10,10,3,0,0,16,3,3,3,15,0,0,18,219,25,3,8,249,5,3,8,260,18,0,275,71,14,0,5,91,4,0,6,95,32,0,133,0,0,0,0,0,0,0,0,0,0,3,3,281,42,5,15,343,11,4,15,360,51,3,414,46,7,0,0,54,0,0,0,61,0,0,57,40,3,0,0,45,0,0,0,44,8,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,11,0,0,98,6,0,6,105,4,0,111,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0
213041358,4,3,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,220,13,4,0,244,5,0,3,244,16,0,262,5,0,0,0,5,4,0,4,9,0,0,7,3,0,0,3,5,0,0,0,10,0,0,6,6,0,0,3,8,4,0,3,12,0,0,16,221,17,4,3,253,8,0,7,256,14,0,272,52,11,6,3,77,3,3,5,83,42,0,118,0,0,0,0,0,0,0,0,0,0,0,0,279,29,6,10,323,10,3,16,337,55,0,397,55,3,0,3,57,0,0,0,63,6,0,62,38,3,0,0,42,0,0,0,43,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,95,3,0,3,106,0,0,3,107,6,0,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
213041359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,3,0,16,4,5,0,0,12,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,23,0,0,0,25,3,0,31,4,0,3,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041360,6,0,4,0,8,0,0,0,8,0,0,8,0,0,0,4,4,0,0,0,7,3,0,5,356,32,5,19,414,9,0,7,424,25,0,451,3,0,0,3,8,5,0,5,15,0,0,15,6,4,0,4,16,3,0,3,17,0,0,17,9,4,0,5,20,9,0,9,31,0,0,31,367,42,5,19,434,18,0,17,454,25,0,480,94,18,0,4,115,4,0,6,123,21,0,141,0,0,0,0,0,0,0,0,0,0,3,4,467,55,7,25,557,21,3,26,577,49,3,627,111,11,3,0,131,0,0,0,126,8,0,136,68,14,0,3,85,3,0,3,87,3,0,91,0,0,0,0,4,0,0,0,4,3,0,9,0,0,0,4,9,0,0,0,9,0,0,9,184,27,7,5,224,3,0,3,230,17,0,245,3,0,0,0,4,0,0,0,10,0,0,10,3,0,0,0,8,0,0,0
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,6,64,16,0,0,80,0,0,0,84,9,0,87,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,8,75,16,0,0,87,0,0,0,88,10,0,100,19,4,0,0,23,0,0,0,23,8,0,25,0,0,0,0,0,0,0,0,0,0,0,3,91,18,0,0,112,0,0,0,115,12,0,128,25,4,0,0,30,3,0,3,36,9,0,39,17,6,0,0,18,0,0,0,18,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,53,3,0,3,55,9,0,63,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,14,0,0,93,6,0,4,98,8,0,106,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,8,3,0,3,9,0,0,9,80,16,0,3,101,8,3,6,105,8,0,114,25,3,0,0,28,0,0,0,29,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,103,18,4,3,129,8,3,6,139,13,0,150,28,3,0,0,33,0,0,0,32,0,0,32,19,3,0,0,26,0,0,0,24,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,4,58,0,0,3,63,4,0,66,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
213041463,6,3,0,0,11,0,0,0,11,0,0,11,0,0,0,12,14,0,0,0,14,0,0,14,397,44,9,13,458,6,9,16,474,22,0,492,10,0,0,0,12,5,0,5,20,0,0,21,5,0,0,0,5,4,0,4,8,0,0,6,14,0,0,0,18,5,0,6,26,0,0,31,412,46,9,9,477,18,9,22,499,19,0,517,60,12,0,0,78,5,0,3,76,24,0,99,0,0,0,0,0,0,0,0,0,0,3,3,477,59,5,13,553,19,8,25,575,42,3,618,102,0,3,3,105,3,0,3,112,10,0,117,89,12,5,0,106,0,0,0,106,3,0,106,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,6,0,0,6,190,15,8,7,218,8,0,9,224,8,0,231,4,0,0,0,3,0,0,0,3,0,0,7,6,0,0,0,9,0,0,0
213051361,6,0,3,0,11,0,0,0,11,0,0,11,0,0,0,3,3,0,0,0,3,0,0,3,295,49,9,10,358,0,0,3,358,13,0,374,3,0,0,0,3,0,0,0,10,0,0,10,13,0,0,0,20,0,0,0,20,0,0,20,21,0,0,0,24,0,0,0,28,0,0,28,315,49,9,11,383,3,0,3,383,13,0,397,102,16,0,4,126,3,0,3,130,40,0,168,0,0,0,0,0,0,0,0,0,0,0,0,422,63,9,12,506,5,3,8,515,53,0,566,100,3,0,0,106,3,0,3,103,12,0,119,92,13,0,0,113,0,0,3,114,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,20,3,5,223,3,0,3,223,16,0,236,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0
213051362,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,205,23,7,0,230,4,0,4,233,10,0,250,8,0,0,0,8,0,0,3,11,0,0,19,9,0,0,0,9,0,0,0,9,0,0,11,21,0,0,0,19,0,0,3,23,4,0,26,222,22,7,3,252,5,0,7,259,19,0,277,81,20,0,0,105,9,0,11,112,32,0,150,0,0,0,3,3,0,0,0,3,0,0,3,303,40,7,9,361,12,5,18,376,49,3,427,65,5,0,0,75,0,0,0,73,12,0,85,60,14,0,0,78,0,0,0,78,12,0,86,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,126,22,0,0,153,4,0,4,155,19,0,174,3,0,0,0,3,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0
213051363,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,4,65,11,0,3,82,0,0,0,82,8,0,96,3,3,0,0,4,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,6,3,0,4,12,0,0,12,72,14,0,3,90,3,0,4,97,8,0,102,18,3,0,0,23,0,3,4,28,11,0,42,0,0,0,0,0,0,0,0,0,3,0,3,89,20,0,4,117,3,3,9,119,26,0,145,23,3,0,0,30,0,0,0,30,4,0,33,17,7,0,0,24,0,0,0,24,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,3,0,51,0,0,0,51,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051365,4,3,3,0,10,0,0,0,10,0,0,16,9,0,0,8,14,0,0,0,14,0,0,16,423,68,12,10,515,18,0,18,531,30,0,560,9,3,0,0,15,6,0,6,19,0,0,20,14,3,0,0,18,8,0,8,21,0,0,21,22,7,0,0,30,13,0,13,40,0,0,38,442,80,12,15,547,24,0,24,573,29,0,603,150,16,3,6,181,13,0,13,191,34,0,223,0,0,0,0,3,3,0,3,4,0,5,9,596,99,12,21,728,40,0,37,766,60,7,833,142,25,0,0,162,4,0,4,167,4,0,168,67,8,0,3,78,0,0,0,82,5,0,84,8,0,3,0,7,0,0,0,11,0,0,8,4,0,0,4,6,0,0,0,6,0,0,6,212,31,4,6,259,3,0,3,261,12,0,277,3,0,0,0,3,3,0,3,4,0,0,3,3,3,0,0,4,0,0,0
213051366,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,5,7,0,0,0,7,0,0,7,180,30,7,5,223,8,3,10,238,9,0,249,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,3,5,0,0,11,3,3,0,0,5,0,4,4,13,0,0,13,184,37,7,5,228,7,6,13,246,14,0,259,59,13,0,0,72,5,0,4,82,21,0,104,3,0,0,3,6,0,0,0,6,0,0,6,245,43,6,5,312,15,7,22,333,36,0,369,48,11,0,0,58,5,0,5,63,3,0,70,34,8,0,0,36,0,0,0,38,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,79,17,0,3,96,3,0,3,101,4,0,114,0,0,0,0,0,3,0,3,6,0,0,6,3,0,0,0,3,3,0,3
213051368,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,156,14,3,3,168,4,0,4,175,7,0,185,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,157,16,3,3,174,4,0,4,179,8,0,184,39,3,0,3,45,0,0,0,52,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,201,20,0,6,225,4,0,4,229,14,0,241,34,6,0,0,41,0,0,0,41,0,0,47,48,3,0,0,45,0,0,0,45,4,0,47,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,83,8,0,0,95,0,0,0,95,7,0,99,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
213051369,6,0,0,0,5,0,0,0,6,0,0,6,3,0,0,0,4,0,0,0,4,0,0,5,231,36,4,3,264,13,0,15,284,28,0,313,8,0,0,0,7,13,0,13,19,0,0,19,11,0,0,0,11,0,0,0,11,0,0,11,16,0,0,0,15,13,0,13,27,0,0,27,241,34,4,3,278,21,0,24,308,28,0,336,79,10,0,0,90,10,0,10,101,28,0,124,0,0,0,0,0,0,0,0,0,0,0,0,322,45,5,3,371,30,0,33,409,57,0,468,62,5,3,0,72,3,0,3,73,7,0,80,45,16,0,0,60,4,0,4,66,4,0,63,0,3,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,4,110,24,5,0,136,7,0,7,147,11,0,152,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,0,0,0
213051464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,184,19,0,3,205,3,0,3,208,4,0,215,6,0,0,0,6,0,0,0,6,3,0,10,4,0,0,0,4,0,0,0,4,3,0,12,11,0,0,0,11,0,0,3,16,4,0,22,193,19,0,3,218,7,0,3,219,9,0,229,53,10,0,0,65,0,0,0,67,11,0,74,0,0,0,0,0,0,0,0,0,0,0,0,251,22,3,6,283,6,0,11,291,18,0,305,55,3,0,0,64,3,0,3,62,0,0,66,32,7,0,0,41,0,0,0,41,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,13,0,0,101,3,0,3,106,5,0,114,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0
213051465,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,7,9,0,0,0,9,0,0,9,363,39,3,5,415,9,3,12,425,14,0,440,5,0,0,0,5,0,0,0,10,0,0,12,7,4,0,0,16,0,0,0,16,0,0,16,21,4,0,0,19,0,0,0,25,0,0,21,384,41,3,5,435,12,3,15,446,15,0,463,93,8,0,4,105,4,0,5,107,15,0,121,0,0,0,0,0,0,0,0,0,0,0,0,471,48,3,8,539,11,5,21,553,28,0,585,95,8,0,0,108,0,0,0,107,5,0,113,66,8,0,0,74,0,0,0,76,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,162,17,0,4,179,3,0,3,187,8,0,193,4,0,0,0,4,0,0,0,4,0,0,4,7,0,0,0,5,0,0,0
213051466,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,140,25,3,0,163,0,3,0,166,13,0,180,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,4,0,3,8,0,0,8,8,0,0,0,8,4,0,7,14,0,0,14,145,25,3,0,171,3,3,9,180,13,0,191,40,7,0,3,50,0,0,0,52,9,0,54,0,0,0,0,0,0,0,0,0,0,3,3,188,32,3,5,225,3,3,12,234,20,3,253,49,3,0,0,56,4,0,4,55,3,0,56,23,0,0,0,27,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,0,84,4,0,4,89,3,0,91,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
213051467,5,0,0,0,5,0,0,0,5,0,0,3,3,0,0,0,6,0,0,0,6,0,0,6,205,19,8,3,234,12,4,10,247,29,0,276,3,0,0,3,8,3,0,3,13,3,0,14,3,0,0,0,4,0,0,0,8,3,0,10,7,3,0,3,12,3,0,5,20,3,0,22,215,22,8,7,249,15,3,19,265,29,0,300,59,12,0,10,75,9,3,13,90,32,0,122,0,0,0,0,0,0,0,0,0,0,3,3,275,35,8,10,327,20,4,28,354,61,3,420,51,3,0,0,52,4,0,4,59,3,0,61,53,13,0,3,63,0,0,0,69,3,0,69,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,4,102,15,0,3,126,7,0,8,128,11,0,141,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0
213051468,4,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,156,17,6,3,182,3,0,3,185,3,0,190,3,0,0,0,3,0,0,0,5,3,0,9,3,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,5,0,0,0,7,3,0,11,161,18,6,3,187,3,0,3,192,8,0,203,54,4,0,0,54,3,0,3,58,8,0,64,0,0,0,0,0,0,0,0,0,0,3,4,214,25,6,3,248,7,0,7,249,11,3,268,40,9,3,0,43,0,0,0,49,0,0,45,33,6,0,0,43,0,0,0,39,0,0,45,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,75,11,6,0,90,3,0,3,97,6,0,97,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0
214011370,3,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,228,35,6,4,273,0,0,0,277,12,0,287,4,3,0,0,8,0,0,0,8,0,0,8,6,0,0,0,3,0,0,0,3,3,0,7,5,3,0,0,9,0,0,0,9,3,0,11,241,36,6,4,285,0,0,0,285,14,0,301,62,4,0,4,72,8,0,8,76,15,0,92,0,0,0,0,0,0,0,0,0,0,0,0,296,41,6,8,354,10,0,10,360,35,0,392,50,3,0,0,57,0,0,0,60,0,0,56,47,10,0,0,61,4,0,4,61,4,0,61,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103,14,0,3,119,4,0,4,119,5,0,126,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0
214011371,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,172,30,0,3,209,3,3,6,209,14,0,224,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,7,0,0,0,8,0,0,8,170,32,0,3,209,5,3,9,219,14,0,230,49,10,0,0,56,3,0,3,59,13,0,71,0,0,0,0,0,0,0,0,0,0,0,0,216,45,3,9,268,8,3,9,281,26,0,305,30,8,0,0,35,0,0,0,37,8,0,41,39,7,0,0,45,0,0,0,49,3,0,48,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0,81,3,0,3,84,14,0,97,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
