SSC_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
SSC22277,9,8,0,0,18,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,18,10,0,25
SSC22278,3,0,0,0,6,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,11
SSC22279,69,44,16,0,125,95,6,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,16,0,129,95,6,228
SSC22280,459,1113,309,26,1907,295,54,2256,62,63,27,0,152,86,3,241,12,17,21,0,50,9,3,61,73,83,47,0,206,94,7,304,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,1194,361,30,2112,390,62,2562
SSC22281,7,6,0,0,14,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,14,3,0,13
SSC22282,36,20,9,3,67,26,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,9,3,67,26,0,95
SSC22283,24,22,10,0,56,26,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,10,0,56,30,0,82
SSC22284,27,65,10,0,104,12,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,13,0,108,12,0,121
SSC22285,9,3,0,0,10,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,10,3,0,10
SSC22286,8,5,0,0,17,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,17,9,0,18
SSC22287,140,220,22,4,390,61,5,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,143,220,22,4,391,61,3,456
SSC22288,108,138,27,0,268,73,5,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,138,27,0,268,74,5,358
SSC22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22290,71,89,29,0,184,82,4,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,86,29,0,186,82,4,273
SSC22291,210,279,107,8,608,307,59,968,6,5,9,0,22,57,5,89,6,8,7,0,23,14,4,34,16,15,13,0,43,64,10,119,9,3,6,0,19,25,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,19,25,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,4,0,3,0,0,7,0,0,4,0,0,0,0,3,3,0,4,245,299,132,8,677,400,76,1154
SSC22292,210,175,42,3,427,172,6,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,175,42,3,427,172,8,612
SSC22293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22294,895,1358,406,20,2683,480,55,3217,144,55,80,10,293,338,6,636,10,12,11,0,32,12,3,44,156,63,92,10,321,349,12,679,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,0,9,9,0,19,3,0,0,0,3,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,23,4,37,0,0,0,0,0,6,0,8,1066,1430,496,30,3019,864,71,3952
SSC22295,274,80,36,7,403,240,5,646,0,0,0,0,7,3,0,6,0,0,0,0,0,4,0,3,3,0,0,0,5,7,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,281,86,36,7,410,252,9,668
SSC22296,37,44,30,0,115,52,4,175,3,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,42,45,35,0,122,62,4,189
SSC22297,66,80,34,0,180,77,19,278,19,3,8,3,34,46,7,89,15,3,4,0,21,6,9,33,36,6,12,3,58,51,12,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,103,93,42,6,241,126,34,402
SSC22298,58,122,43,4,229,83,17,330,63,32,21,5,125,118,8,250,56,68,8,0,137,25,11,173,117,104,34,4,261,145,21,424,6,4,0,0,14,37,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,14,37,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,4,0,5,0,0,3,0,0,6,184,241,75,17,512,270,44,822
SSC22299,73,75,33,4,187,68,15,266,276,209,50,11,552,268,54,870,300,272,107,12,691,247,55,986,577,482,158,26,1243,512,104,1862,36,14,10,8,60,155,16,229,15,5,8,3,31,76,7,116,687,172,135,62,1062,989,251,2313,0,0,0,0,0,0,0,0,745,190,149,70,1156,1229,276,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,0,23,13,5,43,13,6,3,0,23,13,5,43,10,3,0,0,11,10,0,24,1416,760,343,106,2620,1833,400,4856
SSC22300,1218,3427,699,55,5404,676,80,6166,102,193,77,7,386,131,10,526,119,210,124,7,469,141,18,626,224,403,197,18,854,272,33,1154,8,0,0,0,9,25,0,29,8,0,0,0,8,21,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,43,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,6,1460,3839,904,79,6278,994,113,7381
SSC22301,17,11,3,0,32,13,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,3,0,32,13,0,46
SSC22302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,0,15
SSC22303,283,277,59,13,632,167,59,851,246,135,38,16,434,188,117,739,301,251,73,15,632,243,111,988,543,385,110,28,1065,431,230,1730,271,90,21,10,392,357,115,861,916,170,108,49,1243,1616,452,3314,1473,288,262,127,2144,2429,665,5235,0,0,0,0,0,3,0,7,2656,543,385,187,3779,4405,1234,9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,10,0,15,3,3,0,0,5,10,0,13,7,5,0,0,11,17,3,35,3490,1210,564,231,5492,5023,1527,12043
SSC22304,4,0,0,0,10,3,0,14,3,4,0,0,8,6,0,13,40,17,3,0,62,39,48,142,41,23,5,0,69,42,49,158,8,7,3,3,19,3,13,32,91,21,5,3,127,80,59,264,2497,642,293,273,3709,2754,1371,7831,0,0,0,0,0,0,0,0,2594,671,302,285,3852,2837,1445,8128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,11,0,0,0,0,9,3,0,11,0,0,0,0,0,8,0,8,2643,695,316,287,3934,2889,1489,8315
SSC22305,20,16,0,0,34,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,34,7,0,42
SSC22306,4,3,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,0,0,13
SSC22307,8,13,4,0,23,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,4,0,23,10,0,26
SSC22308,155,236,69,14,480,136,39,651,25,19,14,0,56,52,13,119,65,65,20,5,151,24,11,187,88,82,28,6,205,75,27,307,3,0,0,0,6,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,8,0,13,5,5,0,0,8,7,0,15,0,0,0,0,0,5,0,8,253,326,96,19,694,226,64,987
SSC22309,293,311,117,10,734,253,43,1025,21,3,7,0,32,110,3,147,0,0,0,0,3,0,3,6,18,5,7,0,35,118,10,160,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,314,318,127,6,766,375,51,1192
SSC22310,26,24,7,0,50,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,26,24,7,0,50,16,0,69
SSC22311,12,11,5,0,28,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,5,0,28,4,0,31
SSC22312,4,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,12
SSC22313,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22314,21,21,3,0,49,11,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,3,0,48,11,0,55
SSC22315,36,41,13,0,94,28,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,13,0,94,26,0,118
SSC22316,23,26,0,0,42,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,42,6,3,53
SSC22317,916,1915,716,135,3677,728,253,4657,189,295,110,26,617,229,62,909,80,133,48,4,265,45,42,350,262,426,158,33,882,268,106,1261,123,86,29,13,254,243,43,537,10,7,0,0,24,26,4,53,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,6,138,93,35,14,282,277,49,599,0,0,0,0,3,25,3,29,8,0,0,0,11,45,0,55,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,6,0,3,0,10,77,3,92,3,4,3,0,16,8,0,26,1337,2431,914,184,4867,1355,409,6630
SSC22318,655,1451,554,58,2715,457,103,3278,45,94,44,3,185,105,17,309,13,27,10,0,42,4,3,49,54,117,52,3,228,113,18,363,23,29,13,3,67,21,3,87,3,3,6,0,12,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,18,3,75,26,4,108,0,0,0,0,0,28,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,3,0,0,3,736,1601,624,68,3024,626,132,3776
SSC22319,1945,3191,1652,207,6997,1673,363,9036,195,270,207,23,693,395,77,1165,107,164,96,18,380,107,30,525,301,431,301,40,1077,507,105,1689,223,280,170,33,708,348,64,1121,3,6,0,0,8,7,3,15,0,0,0,0,3,4,0,9,3,0,0,0,6,5,0,11,234,281,171,36,723,363,66,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,5,0,26,3,0,37,3,21,5,0,30,9,0,41,7,8,4,0,22,8,3,35,2490,3934,2140,292,8850,2552,545,11950
SSC22320,438,524,193,19,1176,466,46,1691,24,9,31,3,71,88,10,167,3,0,5,0,14,8,0,22,31,9,39,3,78,100,10,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,7,3,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,472,539,227,18,1259,570,53,1882
