SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC22317,30,38,73,41,40,29,37,42,7,332,63,43,121,107,56,51,99,83,6,628,41,30,314,147,55,55,120,150,25,925,6,7,8,19,4,5,6,21,0,79,13,3,13,27,13,15,10,15,0,111,4,19,19,14,11,7,10,18,7,96,3,10,33,25,5,9,23,42,31,182,314,990,763,580,474,356,421,597,117,4606
SSC22318,14,22,25,30,29,18,30,18,3,180,30,37,56,75,58,32,43,35,10,369,41,19,223,108,59,44,83,79,7,667,0,0,7,10,7,7,8,13,3,52,7,5,9,18,21,11,7,11,0,87,5,5,4,6,11,8,3,3,0,43,10,7,12,19,14,8,14,27,15,124,194,508,408,363,352,213,258,268,51,2623
SSC22319,62,47,104,73,82,32,62,60,9,529,61,69,184,216,117,70,104,128,11,972,73,59,643,323,131,127,268,286,38,1947,6,3,10,32,24,9,23,24,3,143,9,6,19,59,28,25,34,43,10,229,13,17,15,15,11,6,25,24,3,130,16,21,59,46,30,23,62,89,48,400,451,1229,1279,1049,806,489,783,937,169,7192
SSC22320,8,27,7,13,13,6,0,3,0,76,7,19,16,47,30,20,6,5,0,143,34,31,269,124,60,54,40,77,10,693,3,0,0,7,3,5,3,7,0,27,0,0,3,9,11,8,0,7,0,43,0,0,0,0,0,0,0,0,0,11,11,9,10,14,0,4,7,7,0,58,89,205,323,246,137,110,66,106,20,1290
SSC22321,10,12,4,3,15,0,0,0,0,43,9,13,3,6,10,3,0,0,0,38,22,11,74,22,17,3,13,9,0,159,0,0,0,0,0,0,0,0,0,9,0,6,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,13,66,134,92,41,66,20,11,17,3,444
SSC22322,3,3,3,7,8,0,0,0,0,23,3,3,3,11,7,0,0,0,0,25,13,0,64,12,12,7,9,8,0,122,0,0,0,3,3,0,0,3,0,10,0,0,3,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,3,0,3,0,0,3,0,15,47,79,90,41,37,18,9,21,0,327
SSC22323,3,9,0,5,0,0,0,3,0,29,7,8,3,12,6,0,0,6,0,38,43,4,61,39,9,11,11,38,3,218,7,0,0,3,3,9,0,0,0,20,6,0,0,9,7,0,3,6,0,28,0,0,0,0,0,0,0,0,0,0,8,8,3,8,0,0,0,12,3,39,83,94,74,75,33,26,19,61,11,469
SSC22324,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,5,7,0,3,0,0,25
SSC22325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9
SSC22326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,13
SSC22327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,3,0,0,3,0,14
SSC22328,9,24,3,14,18,3,0,3,0,71,17,25,15,13,23,13,3,0,4,112,38,19,128,20,27,18,10,19,5,284,0,0,0,3,5,0,0,0,0,12,0,3,3,3,16,4,3,0,0,36,0,5,0,0,3,0,0,0,0,9,0,4,3,3,4,0,0,0,0,17,152,338,170,84,145,64,11,33,14,1011
SSC22329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,17
SSC22330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,3,0,0,5,0,16
SSC22331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,4,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,11,0,4,0,4,0,0,28
SSC22332,94,145,78,92,74,34,8,22,10,554,155,191,108,147,127,78,18,23,13,854,144,109,512,177,160,109,36,74,17,1350,16,8,13,6,15,4,0,7,0,70,30,29,7,41,31,22,5,15,3,190,15,40,9,8,11,13,3,12,5,109,18,41,21,26,17,12,7,14,29,176,1591,3914,985,902,1096,633,108,288,153,9674
SSC22333,73,107,44,37,59,27,5,10,0,364,75,111,73,82,69,49,3,14,6,488,91,72,258,103,75,46,14,47,10,715,10,4,0,10,8,8,0,3,0,44,15,18,3,12,17,17,0,3,3,91,13,34,5,6,0,6,0,3,0,66,9,24,13,6,13,12,0,4,19,95,961,2600,536,483,628,376,47,156,97,5888
SSC22334,16,31,4,7,8,5,0,0,0,77,19,23,6,17,21,10,0,8,0,106,28,7,54,21,15,22,6,10,3,159,4,0,0,0,0,7,0,0,0,10,4,7,0,4,6,6,3,0,0,24,6,6,0,3,0,3,0,0,0,24,6,9,4,0,6,3,0,0,0,31,286,649,93,94,162,96,11,36,17,1451
SSC22335,6,9,7,6,10,0,0,0,0,35,9,12,6,14,7,8,0,0,0,57,19,11,76,34,22,21,23,23,5,220,3,0,0,3,4,0,3,4,0,15,0,3,4,3,3,0,0,3,0,18,0,3,0,3,0,0,0,0,0,11,3,9,0,0,3,4,3,4,3,31,63,127,107,77,60,41,30,39,14,550
SSC22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,10
SSC22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12
SSC22338,3,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,12,0,24,3,3,0,3,3,0,50,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,28,27,22,8,13,4,3,3,0,119
SSC22339,4,3,0,0,0,0,0,0,0,13,4,5,0,3,3,0,0,0,0,16,25,3,28,13,6,0,3,15,0,93,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,45,32,40,23,8,3,12,28,0,180
SSC22340,3,4,0,0,3,0,0,0,0,11,3,7,0,3,0,4,0,0,0,14,10,0,10,7,3,0,3,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,13,28,51,15,16,7,3,4,12,3,137
SSC22341,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,3,4,3,0,3,0,42
SSC22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6
SSC22343,18,23,9,23,8,4,3,4,4,100,14,24,12,57,23,7,3,3,3,138,69,15,181,131,40,42,53,90,9,624,0,0,0,12,5,9,5,5,0,41,6,0,3,19,8,3,3,10,0,51,3,3,4,5,5,0,0,8,0,25,10,3,7,22,5,9,0,30,5,83,168,271,227,291,101,87,67,158,22,1393
SSC22344,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,3,12,4,5,0,0,0,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,21,23,13,10,9,3,0,3,0,84
SSC22345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,0,0,14
SSC22346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,9,3,3,0,0,3,0,41
SSC22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,3,3,0,0,4,0,20
SSC22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,3,0,16
SSC22350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,0,0,0,0,0,25
SSC22351,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,17
SSC22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22353,4,0,0,0,0,0,0,0,0,8,7,0,0,3,3,0,0,0,0,13,11,0,10,7,0,0,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,32,9,10,13,5,0,3,10,0,92
SSC22354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,5,0,0,4,0,15
SSC22355,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,4,6,0,8,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,5,0,3,0,7,6,0,40
SSC22356,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,3,0,0,0,0,0,0,20
SSC22357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22358,4,14,4,8,5,3,0,0,0,42,13,7,12,19,10,3,3,3,0,81,52,16,139,51,24,18,37,20,3,363,0,0,3,4,9,0,4,3,0,25,0,0,4,8,5,3,0,3,0,37,3,3,0,0,3,0,0,0,0,6,6,0,5,3,0,3,4,4,0,31,121,129,183,105,75,36,56,44,12,761
SSC22359,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,3,0,3,0,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,5,5,5,0,4,4,0,51
SSC22360,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,6,0,8,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,7,3,5,3,4,6,0,39
SSC22361,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,9,3,5,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,19,9,9,12,3,5,10,0,91
SSC22362,24,34,11,28,23,4,0,0,0,118,26,37,14,36,26,13,0,9,0,167,60,19,167,75,46,43,31,34,6,474,0,0,0,10,3,3,4,3,0,28,3,6,0,13,11,3,0,4,0,49,0,4,0,0,6,0,0,0,0,16,3,3,3,9,3,9,3,4,3,39,217,568,226,223,166,105,39,62,18,1623
SSC22363,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,3,3,0,5,0,34
SSC22364,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,10,0,13,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,14,4,3,0,3,3,0,65
SSC22365,21,34,11,27,17,8,0,3,0,128,37,35,15,50,34,8,3,3,0,182,63,31,223,99,73,36,42,47,3,619,4,3,3,0,8,3,0,3,0,29,3,3,3,7,12,6,0,3,0,45,0,9,0,3,3,0,0,0,0,21,4,10,3,3,3,3,0,0,4,39,256,663,286,222,224,80,60,78,11,1885
SSC22366,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,4,0,3,3,0,32
SSC22367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6
SSC22368,10,0,0,0,0,0,0,3,0,19,6,3,0,10,4,3,0,3,0,20,32,0,35,14,9,8,14,26,6,130,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,6,0,0,5,0,3,3,3,0,21,66,21,39,34,23,11,15,38,6,258
SSC22369,48,69,13,22,44,3,0,7,3,207,60,65,29,34,39,19,0,0,3,246,87,39,221,68,69,47,26,41,6,606,3,6,4,3,3,6,0,3,0,32,8,4,6,13,22,19,0,8,0,81,5,9,5,0,6,4,0,3,0,35,12,15,14,10,16,3,4,3,3,77,585,1172,330,238,390,166,48,92,33,3049
SSC22370,3,6,0,7,9,3,0,0,0,25,6,5,4,12,8,4,0,0,0,35,10,7,46,7,10,5,4,6,0,98,0,0,0,0,3,0,0,0,0,5,0,3,0,3,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10,47,80,59,38,57,23,8,17,4,322
SSC22371,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,4,3,0,3,0,5,3,3,40
SSC22372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,9,0,0,3,0,36
SSC22373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,4,0,0,0,0,0,19
SSC22374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC22375,0,5,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,11,3,3,0,3,3,3,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,11,3,11,6,3,3,3,68
SSC22376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22377,3,0,0,3,5,0,0,0,0,8,0,4,0,0,3,0,0,0,0,13,5,0,13,0,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,16,9,14,3,0,3,0,79
SSC22378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22379,122,203,88,128,153,55,25,31,8,807,197,198,113,347,259,124,40,43,10,1324,436,186,1854,581,514,280,399,359,47,4662,16,18,23,32,61,34,17,35,0,235,35,27,29,86,88,43,26,23,4,372,15,19,14,21,23,9,13,3,3,115,31,37,33,58,45,35,30,36,18,329,1343,2583,2281,1558,1502,719,603,584,127,11291
SSC22380,0,0,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6,8,0,22,3,0,3,12,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,20,16,23,12,4,4,12,15,0,100
SSC22381,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,12,4,6,3,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,13,12,15,11,3,4,10,0,68
SSC22382,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,3,3,25,9,3,0,3,4,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,24,23,24,12,8,4,5,4,111
SSC22383,21,29,19,32,22,9,19,28,0,174,23,33,63,59,37,26,15,44,3,295,40,28,208,84,57,21,68,68,7,578,3,3,0,11,7,3,4,10,3,48,5,7,3,15,14,8,3,3,5,58,3,3,7,12,6,3,4,6,0,49,3,11,15,5,3,3,12,26,20,89,232,683,394,303,310,167,181,292,44,2613
SSC22384,11,21,20,30,32,16,19,18,9,178,21,22,37,66,43,18,27,26,11,276,28,25,208,98,43,36,67,92,15,618,3,0,6,11,9,3,5,7,3,43,3,3,10,23,9,5,11,13,0,71,3,7,10,6,5,0,8,4,0,39,5,4,21,6,13,11,13,28,19,117,185,524,381,319,294,169,199,244,76,2393
SSC22385,29,38,42,37,56,27,30,41,6,297,36,58,69,93,81,33,38,60,6,478,61,35,337,155,95,64,135,128,21,1031,5,0,0,12,9,12,11,8,3,61,3,10,10,28,20,13,21,18,0,117,0,11,6,7,4,10,4,3,0,49,10,11,21,25,15,14,20,26,18,162,298,882,584,517,556,286,333,381,81,3919
SSC22386,3,0,0,0,0,0,0,0,0,10,0,10,3,5,3,0,0,0,0,19,4,0,36,6,0,0,3,6,4,59,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,41,36,27,6,14,5,10,4,162
SSC22387,67,109,16,22,41,30,3,12,6,294,61,66,30,38,49,41,5,11,3,309,70,40,161,50,54,44,12,23,8,461,7,0,4,3,9,7,0,3,0,33,9,15,7,11,18,8,0,3,3,78,10,30,8,0,10,0,0,0,3,63,9,11,0,4,4,8,0,3,6,50,1130,2536,316,292,616,295,30,98,70,5390
SSC22388,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9
SSC22389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,0,3,0,4,3,0,39
SSC22390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22391,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,17,3,6,3,3,0,0,0,46
SSC22392,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,7,0,24
