SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC22639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,12,0,0,4,16,5,21,14,3,0,70
SSC22641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC22642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22643,0,0,0,0,0,4,7,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,14,4,8,23,24,31,33,14,4,4,144
SSC22644,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,4,3,6,18,21,10,8,5,0,83
SSC22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3
SSC22646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,6,0,0,13
SSC22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,8
SSC22648,10,8,29,30,38,65,85,54,21,343,0,0,9,4,3,10,7,3,0,39,68,62,155,142,147,143,89,43,4,846,300,671,1753,1570,1542,1196,658,225,60,7973
SSC22649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,4,0,0,26
SSC22650,0,0,0,0,0,7,11,24,33,72,0,0,0,0,0,4,0,0,0,6,5,6,0,3,9,17,5,11,14,70,30,63,60,146,207,215,128,103,83,1035
SSC22651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,3,3,5,3,4,0,29
SSC22652,0,0,0,0,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,3,0,0,15,6,7,19,12,31,59,38,8,6,187
SSC22653,0,0,0,0,0,3,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,8,16,22,20,17,19,10,0,123
SSC22654,0,0,0,0,0,3,8,3,4,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,0,3,12,7,7,11,15,18,28,30,7,3,124
SSC22655,0,0,0,0,0,6,8,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,6,3,8,8,26,53,41,16,8,167
SSC22656,0,0,0,0,0,9,12,5,7,35,0,0,0,0,0,0,0,0,0,0,11,8,3,11,16,17,17,7,0,90,64,140,170,246,321,342,194,60,15,1548
SSC22657,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,19,14,3,0,0,59
SSC22658,0,0,0,0,0,0,0,5,0,8,0,0,4,0,0,0,0,0,0,6,0,0,3,5,7,5,9,0,3,28,7,14,45,58,74,80,49,24,7,353
SSC22659,0,0,0,0,0,3,14,4,0,29,0,0,0,0,0,0,0,8,3,8,0,0,0,3,0,4,6,0,0,20,9,34,33,58,69,66,47,22,8,337
SSC22660,0,3,8,5,8,19,24,23,15,99,0,0,0,0,0,0,0,8,0,9,8,9,20,19,30,16,20,16,12,144,93,184,384,383,431,380,255,134,56,2286
SSC22661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,7,0,13,3,8,3,3,41
SSC22662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,11,3,6,4,9,16,21,11,4,3,83
SSC22663,0,0,0,3,0,4,10,11,0,28,0,0,0,0,0,0,0,0,0,3,8,0,15,17,17,22,17,0,0,90,47,74,128,197,216,180,116,32,7,998
SSC22664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22665,0,0,0,0,0,3,3,5,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,10,3,0,20,7,8,11,33,33,37,35,22,3,181
SSC22666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC22667,10,16,36,40,58,123,263,315,243,1107,0,0,3,6,15,10,14,19,3,71,76,70,109,139,158,216,236,258,283,1539,439,940,1947,2066,2261,2318,2019,1406,845,14228
SSC22668,0,0,0,0,3,3,6,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,11,3,0,33,14,20,42,50,85,96,63,35,5,416
SSC22669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22670,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,3,0,0,23,14,5,17,30,38,20,23,9,0,147
SSC22671,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,8,13,24,12,24,4,4,84
SSC22672,0,6,16,9,36,67,107,97,100,441,0,3,7,13,10,22,26,23,8,119,16,24,63,80,77,102,100,93,94,647,280,825,1693,1811,1741,2108,1464,655,390,10962
SSC22673,4,4,18,13,45,86,187,163,139,653,3,6,16,13,23,33,23,26,19,169,26,37,66,74,90,113,109,152,221,894,491,1418,2420,2219,2613,2764,1781,1059,759,15515
SSC22674,0,0,0,0,0,4,5,5,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,17,8,0,51,8,9,13,31,63,72,56,24,3,271
SSC22675,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,0,0,0,3,11,7,8,4,5,47
SSC22676,0,0,0,7,6,12,30,23,25,95,0,0,0,0,0,0,0,4,0,3,6,4,18,27,28,50,38,22,6,194,46,84,145,248,329,343,277,122,51,1648
SSC22677,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,7,7,6,11,21,6,3,66
SSC22678,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,4,10,6,5,0,44
SSC22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,12
SSC22680,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,6,8,19,18,18,14,16,0,0,104
SSC22681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22682,0,0,0,0,0,9,6,0,0,24,0,0,0,0,0,3,0,0,0,3,5,0,3,4,11,20,11,0,0,56,16,18,67,75,93,99,55,16,3,443
SSC22683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,4,9,6,6,0,0,26
SSC22684,0,0,3,9,24,22,58,45,29,193,0,0,0,5,6,6,0,0,0,24,7,9,29,20,26,41,53,40,60,285,41,106,236,214,319,369,324,216,144,1968
SSC22685,8,9,26,26,40,66,216,229,144,763,0,3,5,5,16,8,10,4,8,65,37,63,106,109,146,153,184,160,57,1020,415,879,1788,1722,2094,1986,1867,1045,416,12222
SSC22686,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,19,5,7,17,16,62,38,31,10,3,186
SSC22687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,19
SSC22688,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,5,9,7,10,8,10,5,53
SSC22689,0,0,0,0,3,9,31,32,14,93,0,0,0,0,0,0,3,3,0,14,21,18,12,25,54,43,30,35,0,227,154,341,410,608,999,824,536,212,40,4138
SSC22690,0,0,0,0,0,0,10,4,0,15,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,7,7,0,3,24,22,58,34,68,139,79,62,16,3,489
SSC22691,0,0,3,3,5,12,21,22,6,69,0,0,0,3,0,7,3,0,0,16,9,13,14,16,28,20,17,7,3,134,138,347,425,608,906,612,351,104,23,3521
SSC22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,5,3,0,0,0,13
SSC22693,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,13,8,24,43,27,9,0,120
SSC22694,0,0,0,0,0,3,7,3,3,15,0,0,0,0,0,0,0,0,0,3,0,0,8,6,4,13,12,0,0,54,30,32,52,80,108,92,62,30,10,504
SSC22695,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,17
SSC22696,0,0,0,3,0,3,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,3,13,21,22,28,30,8,6,144
SSC22697,13,16,47,50,53,170,389,442,315,1504,0,3,20,16,14,11,10,0,0,88,130,148,240,237,328,338,391,379,219,2418,835,1983,3590,3371,3897,3815,3067,1890,931,23372
SSC22698,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,10,3,0,20
SSC22699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,7,9,13,10,6,7,0,58
SSC22700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,8,11,15,12,8,3,70
SSC22701,0,0,0,0,0,3,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,4,0,22,0,3,7,9,16,12,25,15,3,93
SSC22702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,17
SSC22703,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,3,6,0,6,3,33
SSC22704,0,0,0,0,0,5,4,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,3,0,21,0,16,43,10,25,36,18,4,4,165
SSC22705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,11
SSC22706,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,17,15,21,14,5,0,83
SSC22707,0,0,0,3,15,15,11,4,3,49,0,0,0,0,7,6,0,0,0,14,6,6,17,18,12,12,9,3,0,90,67,161,231,446,443,227,131,26,7,1740
SSC22708,0,5,4,13,10,18,51,76,56,246,0,0,3,7,3,9,4,0,3,29,12,3,33,43,43,42,29,43,21,263,106,269,761,860,678,545,380,338,149,4084
SSC22709,0,0,0,4,6,17,89,68,19,215,0,0,3,0,9,6,5,7,3,31,3,7,13,13,13,17,26,15,4,107,71,223,471,566,443,457,464,223,51,2973
SSC22710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,10,8,4,9,4,0,0,41
SSC22711,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,3,3,0,25,3,5,13,32,29,25,31,3,0,136
SSC22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,4,18,29,13,6,0,74
SSC22714,0,0,0,0,0,3,8,11,12,45,0,0,0,0,0,3,5,0,0,5,10,11,10,8,17,21,14,7,3,92,64,142,194,204,296,271,192,87,58,1511
SSC22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC22716,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,16,4,20,12,25,54,60,29,9,4,210
SSC22717,0,0,0,0,8,9,22,27,3,64,0,0,0,0,3,0,0,0,0,3,41,48,45,43,49,24,22,17,3,287,455,815,541,657,609,368,250,125,25,3849
SSC22718,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,0,0,0,14
SSC22719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,16,8,3,0,41
SSC22720,0,0,0,0,7,15,34,29,14,96,0,0,0,0,0,0,3,0,0,5,7,7,8,15,18,32,39,21,6,146,26,36,48,58,126,183,181,94,29,782
SSC22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,4,0,0,8
SSC22722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,5,0,8,3,3,4,0,31
SSC22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9
SSC22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,5,8,12,3,12,12,0,51
SSC22725,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,3,3,7,15,15,17,28,4,0,95
SSC22726,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,4,0,4,4,10,9,3,0,28
SSC22727,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,16,18,25,21,13,7,0,103
SSC22728,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,3,3,23,7,4,10,25,44,29,38,9,9,186
SSC22729,0,0,3,0,0,5,9,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,8,0,0,22,8,21,42,23,54,57,68,21,0,283
SSC22730,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,12,4,4,23,13,19,18,8,3,0,86
SSC22731,10,13,34,30,59,94,208,222,137,805,0,0,3,5,9,12,3,3,0,43,51,63,110,98,127,130,146,169,92,990,289,701,1277,1034,1161,1210,1262,905,445,8283
SSC22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,7,0,6,17,21,14,9,0,0,72
SSC22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22734,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,4,3,15,16,8,0,0,44
SSC22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,6,11,3,0,34
SSC22736,36,62,161,181,202,299,563,451,272,2215,6,14,76,121,80,89,70,73,32,557,110,206,423,318,369,395,347,285,158,2612,1067,2867,6274,5263,5515,4828,2966,1653,731,31172
SSC22737,0,0,3,0,11,15,54,39,25,151,0,0,0,0,0,0,3,7,3,21,4,8,36,37,15,35,28,17,5,181,31,84,225,221,234,314,218,108,37,1461
SSC22738,0,0,0,0,0,0,7,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,13,11,19,20,4,3,85
SSC22739,0,3,3,0,7,7,12,8,7,53,0,0,0,0,0,0,0,3,3,3,7,6,3,8,12,14,4,6,0,66,33,56,85,136,160,130,90,35,21,745
SSC22740,0,0,0,0,3,4,3,3,3,22,0,0,0,0,0,3,0,0,0,3,0,0,9,7,5,9,0,0,0,28,15,27,44,38,57,63,41,14,5,302
SSC22741,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,9,16,17,19,12,3,0,84
SSC22742,4,11,20,34,43,88,123,134,77,535,0,0,14,16,20,35,37,37,15,161,33,59,196,147,104,83,63,39,29,762,199,886,2689,2042,1372,999,562,350,165,9267
SSC22743,0,3,6,0,3,9,12,8,5,47,0,6,5,5,0,3,0,3,4,24,26,130,363,176,85,44,33,12,3,870,149,911,2185,837,486,264,160,52,13,5068
SSC22744,6,9,18,29,39,92,136,124,69,524,0,0,5,16,10,11,6,6,4,60,37,73,119,110,93,126,120,85,22,788,379,906,1907,1841,1924,1793,1219,590,275,10828
SSC22745,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,10,17,24,24,24,10,3,127
SSC22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,12
SSC22747,3,0,7,9,27,46,130,73,27,331,0,0,0,13,4,10,24,22,3,77,20,20,60,51,48,76,61,49,18,400,184,395,877,724,780,842,594,272,76,4738
SSC22748,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,9,3,0,6,34
SSC22749,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,4,3,8,15,11,21,16,14,0,91
SSC22750,0,0,0,0,0,3,9,10,0,24,0,0,0,0,0,0,0,0,0,0,3,3,11,8,15,9,9,5,0,66,21,12,33,55,86,86,42,25,0,369
SSC22751,0,0,0,0,0,0,3,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,15,0,9,12,40,34,53,35,6,5,192
SSC22752,4,3,15,14,28,110,247,296,165,885,0,4,7,13,15,35,46,52,12,183,32,35,64,83,97,93,135,178,198,912,429,1179,1818,2246,2731,2581,2584,1536,726,15831
SSC22753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SSC22754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,3,0,3,0,18
SSC22755,0,3,10,12,13,13,42,37,24,147,0,0,5,7,7,5,0,3,0,25,12,12,24,16,32,25,27,30,16,190,106,224,452,337,437,391,293,165,60,2466
SSC22756,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,3,3,3,17,6,8,0,0,46,12,17,25,34,66,59,46,19,3,284
SSC22757,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,6,0,0,24
SSC22758,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,5,0,19,3,3,7,33,29,44,24,22,0,173
SSC22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,11,6,6,0,29
SSC22760,7,3,10,17,33,59,82,62,52,329,0,0,0,7,0,3,7,0,0,17,18,27,39,50,64,65,55,49,22,381,114,285,371,468,553,519,432,227,121,3086
SSC22761,0,6,12,9,20,31,74,89,61,299,0,0,0,0,3,3,6,3,3,17,31,25,41,53,70,51,70,47,19,407,171,319,625,752,777,598,528,309,154,4231
SSC22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,0,0,17
SSC22763,0,0,0,0,0,3,11,7,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,3,3,23,9,11,25,39,61,75,35,29,9,299
SSC22764,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,8,10,17,13,12,8,0,67
SSC22765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,9,6,10,9,0,3,0,37
SSC22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,3,3,7,7,12,6,3,39
SSC22767,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,3,0,12,13,12,25,24,9,0,94
SSC22768,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,22,9,13,10,20,28,29,23,3,0,133
SSC22769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,8,13,0,0,41
SSC22770,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,3,0,0,5,0,3,0,7,0,3,4,0,0,24,0,13,14,30,32,27,22,9,3,158
SSC22771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,5,3,3,0,37
SSC22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,7,0,0,26
SSC22773,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,10,3,3,0,36
SSC22774,0,0,0,3,3,3,10,12,9,35,0,0,0,0,0,0,0,0,0,0,3,5,10,18,16,23,27,15,3,120,6,20,34,55,55,107,83,46,13,424
SSC22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,5,6,0,3,3,0,20
SSC22776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
SSC22777,0,0,4,7,16,13,13,9,3,67,0,0,11,9,5,11,6,3,3,42,13,16,79,70,41,27,13,3,0,267,127,354,1743,1410,585,350,118,24,10,4703
SSC22778,0,0,3,11,19,38,79,123,92,374,3,0,9,4,16,17,14,16,4,80,44,48,85,111,133,122,96,62,38,733,355,747,1178,1853,2467,2005,1202,552,302,10658
SSC22779,0,0,0,0,0,6,20,14,11,54,0,0,0,0,0,3,3,3,0,14,0,5,17,7,24,21,18,21,8,135,33,90,224,186,275,201,155,73,31,1268
SSC22780,0,0,0,0,0,4,11,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,8,3,3,0,29,14,18,46,65,95,100,69,11,5,432
SSC22781,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,5,0,0,3,22,3,15,15,20,52,43,26,10,3,185
SSC22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7
SSC22783,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,6,13,3,13,8,0,0,52
SSC22784,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,9,0,7,16,14,23,19,20,8,0,103
SSC22785,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,8,8,16,3,3,0,56
SSC22786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
SSC22787,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,17,3,5,0,38,11,12,37,40,65,71,42,13,4,290
SSC22788,0,0,7,8,8,17,27,30,30,120,0,0,0,0,0,4,0,0,0,8,4,4,24,12,21,37,26,28,22,171,42,93,195,213,256,310,236,140,82,1569
SSC22789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,3,8,13,20,23,29,23,12,0,127
SSC22790,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,12,15,13,10,0,0,66
SSC22791,0,0,8,6,15,28,61,106,87,311,0,0,5,3,0,5,12,27,7,65,9,40,246,99,44,67,47,85,79,714,102,601,2534,1078,686,545,409,378,327,6646
