SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
2125812,63,3,3,0,0,0,0,69
2125813,92,3,3,3,0,0,0,100
2125814,70,3,0,3,0,0,0,78
2125815,68,0,0,0,0,0,0,74
2125816,86,5,0,0,0,0,0,93
2125817,70,3,0,0,0,0,0,72
2125818,44,0,0,0,0,0,0,41
2125819,85,4,0,0,0,0,0,91
2125820,36,4,0,0,0,0,0,47
2125821,64,0,0,0,0,0,0,68
2125822,91,0,5,0,0,0,0,100
2125823,73,3,3,0,0,0,0,75
2125824,93,5,8,3,0,0,0,106
2125825,46,0,0,0,0,0,0,49
2125826,77,7,4,0,0,0,0,90
2125827,48,4,0,0,0,0,0,52
2125828,58,0,0,0,0,0,0,55
2125901,53,3,0,0,0,0,0,61
2125902,31,4,0,0,0,0,0,37
2125903,51,5,3,0,0,0,0,56
2125904,45,4,0,0,0,0,0,51
2125905,47,3,3,0,0,0,0,57
2125906,70,0,0,0,0,0,0,71
2125907,58,4,0,4,0,0,0,67
2125908,60,5,0,0,0,0,0,65
2125909,57,3,0,0,0,0,0,64
2125910,42,5,0,0,0,0,0,47
2125911,53,3,0,3,0,0,0,62
2125912,75,3,0,0,0,0,0,78
2125913,79,3,3,0,0,0,0,85
2125914,49,0,0,0,0,0,0,50
2125915,46,7,0,3,0,0,0,56
2125916,0,0,0,0,0,0,0,0
2125917,24,3,0,0,0,0,0,26
2125918,39,3,0,0,0,0,0,52
2125919,46,6,0,0,0,0,0,51
2125920,43,3,0,0,0,0,0,43
2125921,34,0,3,0,0,0,0,36
2125922,57,3,3,3,0,0,0,63
2125923,59,4,3,0,0,0,0,72
2125924,0,0,0,0,0,0,0,0
2125925,36,7,0,0,0,0,0,45
2125926,36,0,0,0,0,0,0,40
2125927,75,4,0,0,0,0,0,79
2125928,0,0,0,0,0,0,0,0
2125929,88,3,0,3,0,0,0,92
2125930,64,3,3,0,0,0,0,69
2125931,60,3,0,0,0,0,0,57
2125932,38,4,0,0,0,0,0,36
2125933,35,3,3,0,0,0,0,42
2125934,34,0,0,0,0,0,0,36
2125935,49,3,3,0,0,0,0,50
2125936,75,4,3,0,0,0,0,85
2125937,43,4,3,0,0,0,0,44
2125938,29,3,0,0,0,0,0,32
2126001,0,0,0,0,0,0,0,0
2126002,47,0,0,0,0,0,0,45
2126003,0,0,0,0,0,0,0,0
2126004,47,3,3,0,0,0,0,53
2126005,49,6,0,0,0,0,0,60
2126006,5,0,0,0,0,0,0,5
2126007,93,3,0,0,0,0,0,99
2126008,54,5,0,0,0,0,0,62
2126009,60,0,0,0,0,0,0,64
2126010,52,3,0,3,0,0,0,55
2126011,59,3,0,0,0,0,0,60
2126012,40,0,3,3,0,0,0,47
2126013,85,3,0,0,0,0,0,88
2126014,67,9,3,3,0,0,0,77
2126015,62,0,0,0,0,0,0,57
2126016,55,3,0,0,0,0,0,57
2126017,36,0,0,0,0,0,0,37
2126018,55,0,0,0,0,0,0,56
2126019,55,3,3,0,0,0,0,62
2126020,33,3,0,0,0,0,0,37
2126021,27,0,3,0,0,0,0,24
2126022,93,3,4,3,0,0,0,99
2126023,68,4,5,3,0,0,0,78
2126024,0,0,0,0,0,0,0,0
2126025,47,3,0,0,0,0,0,49
2126026,55,3,0,0,0,0,0,58
2126027,66,0,0,0,0,0,0,69
2126028,49,3,0,0,0,0,0,57
2126029,60,7,0,3,0,0,0,70
2126030,48,0,0,0,0,0,0,43
2126031,68,0,4,0,0,0,0,72
2126032,51,3,0,6,0,0,0,56
2126033,68,0,0,0,0,0,0,66
2126034,62,3,0,0,0,0,0,67
2126035,54,6,0,0,0,0,0,64
2126036,48,8,3,0,0,0,0,59
2126037,38,4,0,0,0,0,0,43
2126038,63,3,0,0,0,0,0,70
2126039,34,0,0,0,0,0,0,32
2126040,39,0,0,0,0,0,0,45
2126041,49,3,0,0,0,0,0,58
2126042,68,0,0,0,0,0,0,73
2126043,45,3,0,0,0,0,0,48
2126044,57,5,0,0,0,0,0,66
2126045,54,8,0,0,0,0,0,61
2126046,43,7,0,0,0,0,0,52
2126047,51,4,0,0,0,0,0,63
2126101,66,6,0,0,0,0,0,74
2126102,75,8,0,4,0,0,0,87
2126103,102,3,5,0,0,0,0,108
2126104,63,3,0,0,0,0,3,75
2126105,55,0,3,0,0,0,0,60
2126106,47,0,0,0,0,0,0,51
2126107,36,3,0,0,0,0,0,32
2126108,82,0,3,0,0,0,0,86
2126109,34,0,0,0,0,0,0,40
2126110,44,0,0,0,0,0,0,42
2126111,62,5,3,4,0,0,0,65
2126112,66,3,0,0,0,0,0,67
2126113,44,0,0,0,0,0,0,47
2126114,46,4,0,0,0,0,0,53
2126115,45,0,0,0,0,0,0,55
2126116,84,4,0,0,0,0,0,84
2126117,51,3,0,0,0,0,0,56
2126118,43,5,0,0,0,0,0,45
2126119,65,0,0,0,0,0,0,65
2126120,48,0,0,0,0,0,0,44
2126121,75,3,0,3,0,0,0,81
2126122,35,0,0,0,0,0,0,38
2126123,20,0,0,0,0,0,0,25
2126124,35,3,0,0,0,0,0,41
2126125,81,3,0,0,0,0,0,83
2126126,59,4,0,0,0,0,0,63
2126127,67,3,3,0,0,0,0,76
2126128,58,3,0,0,0,0,0,57
2126129,62,3,0,0,0,0,0,63
2126130,81,0,0,0,0,0,0,85
2126131,67,4,0,0,0,0,0,74
2126132,60,3,0,0,0,0,0,62
2126133,107,5,0,0,0,0,0,112
2126134,59,0,0,0,0,0,0,59
2126135,58,3,0,0,0,0,0,56
2126136,28,0,0,0,0,0,0,30
2126137,45,0,0,0,0,0,0,44
2126138,36,3,0,0,0,0,0,40
2126139,59,3,0,0,0,0,0,61
2126201,37,0,3,0,0,0,0,43
2126202,26,0,0,0,0,0,0,32
2126203,55,3,0,0,0,0,0,58
2126204,70,0,0,0,0,0,3,76
2126205,61,0,3,0,0,0,0,70
2126206,32,3,3,0,0,0,0,36
2126207,41,4,0,0,0,0,0,48
2126208,70,0,0,0,0,0,0,66
2126209,43,0,0,0,0,0,0,43
2126210,87,3,0,0,0,0,0,97
2126211,32,0,0,0,0,0,0,35
2126212,25,0,0,0,0,0,0,27
2126213,50,3,4,0,0,0,0,49
2126214,42,5,0,0,0,0,0,47
2126215,47,4,0,3,0,0,0,53
2126216,48,0,5,0,0,0,0,59
2126217,48,3,3,0,0,0,0,54
2126218,32,0,0,0,0,0,0,33
2126219,24,3,0,0,0,0,0,26
2126220,44,5,4,0,0,0,0,55
2126221,70,3,0,0,0,0,0,72
2126222,41,4,0,0,0,0,0,50
2126223,23,0,0,0,0,0,0,26
2126224,56,0,0,0,0,0,0,57
2126225,46,3,3,0,0,0,0,50
2126226,38,0,3,0,0,0,0,42
2126227,66,0,3,0,0,0,0,65
2126228,39,0,0,0,0,0,0,49
2126229,32,0,4,0,0,0,0,43
2126230,35,6,0,0,0,0,0,34
2126231,32,4,0,0,0,0,0,41
2126232,55,9,0,0,0,0,0,63
2126301,44,4,0,0,0,0,0,47
2126302,40,3,0,0,0,0,0,42
2126303,16,5,0,0,0,0,0,20
2126304,56,4,0,0,0,0,0,59
2126305,40,0,0,0,0,0,0,43
2126306,50,3,0,0,0,0,0,48
2126307,35,12,3,0,0,0,0,51
2126308,30,3,0,0,0,0,0,33
2126309,31,4,0,0,0,0,0,33
2126310,36,0,3,0,0,0,0,43
2126311,80,11,0,0,0,0,0,93
2126312,61,3,0,0,0,0,0,70
2126313,30,5,3,0,0,0,0,37
2126314,46,3,0,0,0,0,0,52
2126315,48,0,0,0,0,0,0,51
2126316,40,3,3,0,0,0,0,47
2126317,69,3,5,3,0,0,0,84
2126318,68,3,3,0,0,0,0,74
2126319,93,0,4,0,0,0,0,96
2126320,55,6,3,0,0,0,0,64
2126321,12,0,0,0,0,0,0,18
2126322,41,3,0,0,0,0,0,51
2126323,88,8,3,0,0,0,0,101
2126324,54,3,3,0,0,0,0,66
2126325,55,9,0,0,0,0,0,69
2126326,53,3,0,0,0,0,0,55
2126327,0,0,0,0,0,0,0,0
2126328,0,0,0,0,0,0,0,0
2126329,59,3,3,0,0,0,0,65
2126330,77,0,3,0,0,0,0,82
2126501,58,4,5,0,0,0,0,68
2126502,37,0,0,0,0,0,0,37
2126503,53,0,0,0,0,0,0,50
2126504,39,4,3,0,0,0,0,49
2126505,33,3,0,0,0,0,0,40
2126506,61,3,0,0,0,0,0,67
2126507,65,7,5,0,0,0,0,74
2126508,79,0,3,0,0,0,0,84
2126509,79,10,0,0,0,0,0,86
2126510,64,3,0,0,0,0,0,74
2126511,65,4,3,0,0,0,0,74
2126512,51,3,4,0,0,0,0,65
2126513,74,0,3,0,0,0,0,82
2126514,96,7,0,0,0,0,0,97
2126515,92,6,3,0,0,0,0,100
2126516,38,0,0,0,0,0,0,44
2126517,53,5,0,0,0,0,0,63
2126518,50,6,0,0,0,0,0,58
2126519,66,3,3,0,0,0,0,77
2126520,82,12,4,0,0,0,0,90
2126521,35,0,0,0,0,0,0,42
2126522,23,6,0,3,0,0,0,28
2126523,85,10,3,0,0,0,0,91
2126524,77,3,3,0,0,0,0,85
2126525,58,5,0,0,0,0,0,70
2126526,43,4,0,0,0,0,0,50
2126527,48,3,3,0,0,0,0,60
2126528,55,7,6,0,0,0,0,60
2126529,95,3,3,0,0,0,0,104
2126530,53,5,0,0,0,0,0,60
2126531,83,7,3,0,0,0,0,89
2126532,70,11,7,0,0,0,0,81
2126533,55,4,0,0,0,0,0,65
2126534,55,4,3,0,0,0,0,63
2126535,69,5,0,0,0,0,0,82
2126536,44,0,0,0,0,0,0,45
2126537,56,0,3,0,0,0,0,56
2126538,36,0,0,0,0,0,0,38
2126539,72,0,0,0,0,0,0,78
2126540,22,3,3,0,0,0,0,29
2126541,24,7,0,0,0,0,0,31
2126542,39,0,0,0,0,0,0,41
2126543,48,5,0,0,0,0,0,56
2126544,75,3,0,0,0,0,0,81
2126601,31,0,0,0,0,0,0,37
2126602,32,3,0,0,0,0,0,32
2126603,0,0,0,0,0,0,0,0
2126604,0,0,0,0,0,0,0,0
2126605,0,0,0,0,0,0,0,0
2126606,62,0,0,0,0,0,0,61
2126607,42,7,0,0,0,0,0,50
2126608,50,5,0,0,0,0,0,51
2126609,29,5,0,0,0,0,0,36
2126610,0,0,0,0,0,0,0,0
2126611,46,0,0,0,0,0,0,51
2126612,15,0,3,0,0,0,0,12
2126613,21,0,4,0,0,0,0,23
2126614,55,0,0,0,0,0,0,60
2126615,46,0,0,0,0,0,0,44
2126616,7,0,0,0,0,0,0,9
2126617,49,3,0,0,0,0,0,54
2126618,52,0,0,0,0,0,0,49
2126619,44,0,0,0,0,0,0,45
2126620,32,0,0,0,0,0,0,35
2126621,34,3,0,0,0,0,0,36
2126622,39,0,5,0,0,0,0,42
2126623,53,0,0,0,0,0,0,56
2126624,37,0,3,0,0,0,0,41
2126625,59,4,0,0,0,0,0,66
2126626,40,0,0,0,0,0,0,40
2126627,43,8,0,0,0,0,0,51
2126628,15,0,0,0,0,0,0,15
2126629,0,0,0,0,0,0,0,0
2126630,36,3,0,0,0,0,0,46
2126631,49,0,0,0,0,0,0,49
2126632,62,7,3,0,0,0,0,68
2126633,31,4,3,0,0,0,0,37
2126634,12,3,0,0,0,0,0,19
2126635,50,3,0,0,0,0,0,54
2126636,28,0,0,0,0,0,0,31
2126637,30,0,0,0,0,0,0,36
2126638,57,3,3,0,0,0,0,63
2126639,45,3,0,0,0,0,0,47
2126640,52,3,0,0,0,0,0,51
2126641,58,9,3,0,0,0,0,71
2126642,48,3,4,0,0,0,0,51
2126643,71,6,6,0,0,0,0,80
2126644,67,6,5,0,0,0,0,76
2126645,58,3,0,0,0,0,0,64
2126646,71,0,0,3,0,0,0,76
2126647,49,3,0,0,0,0,0,51
2126648,55,3,0,0,0,0,0,59
2126701,46,0,0,0,0,0,0,48
2126702,79,5,0,0,0,0,0,87
2126703,72,4,0,0,0,0,0,76
2126704,66,3,0,0,0,0,0,68
2126705,87,0,3,3,0,0,0,95
2126706,58,6,0,0,0,0,0,67
2126707,71,4,3,0,0,0,0,76
2126708,48,3,0,0,0,0,0,51
2126709,74,3,0,0,0,0,0,73
2126710,51,0,3,0,0,0,0,51
2126711,78,8,3,0,0,0,0,88
2126712,61,4,0,0,0,0,0,61
2126713,55,9,4,0,0,0,0,67
2126714,63,3,0,0,0,0,0,73
2126715,35,0,0,0,0,0,0,39
2126716,47,5,0,0,0,0,0,51
2126717,17,3,0,0,0,0,0,18
2126718,71,3,0,0,0,0,0,78
2126719,46,0,3,0,0,0,0,53
2126720,37,0,0,0,0,0,0,40
2126721,45,3,3,0,0,0,0,54
2126722,48,3,0,0,0,0,0,59
2126723,27,4,0,0,0,0,0,28
2126724,62,3,7,0,0,0,0,70
2126725,42,3,0,0,0,0,0,45
2126726,48,3,0,0,0,0,0,54
2126727,69,8,0,0,0,0,0,82
2126728,26,0,0,0,0,0,0,26
2126729,45,0,0,0,0,0,0,54
2126730,46,0,0,0,0,0,0,54
2126731,49,0,0,0,0,0,0,44
2126732,66,7,4,0,0,0,0,76
2126733,62,9,5,0,0,0,0,73
2126734,44,3,0,0,0,0,0,46
2126735,57,3,0,0,0,0,0,63
2126736,65,0,3,0,0,0,0,69
2126737,62,4,0,0,0,0,0,63
2126738,26,0,0,0,0,0,0,24
2126739,41,0,0,3,0,0,0,45
2126740,45,0,0,0,0,0,0,45
2126741,15,0,0,0,0,0,0,18
2126742,31,0,0,0,0,0,0,35
2126743,53,0,0,0,0,0,0,58
2126744,43,0,0,0,0,0,0,46
2126745,34,3,0,0,0,0,0,34
2126746,37,3,0,0,0,0,0,38
2126747,49,0,3,0,0,0,0,50
2126801,32,0,0,0,0,0,0,35
2126802,49,3,4,0,0,0,0,58
2126803,34,3,0,0,0,0,0,37
2126804,55,0,0,3,0,0,0,58
2126805,75,0,0,0,0,0,0,76
2126806,78,3,0,0,0,0,0,86
2126807,62,0,0,0,0,0,0,67
2126808,119,6,0,0,0,0,0,125
2126809,51,0,8,0,0,0,0,56
2126810,53,0,3,0,0,0,0,56
2126811,63,4,0,3,0,0,0,78
2126812,60,5,0,0,0,0,0,71
2126813,52,4,0,0,0,0,0,55
2126814,38,3,0,0,0,0,0,37
2126815,50,3,0,0,0,0,0,50
2126816,60,3,0,0,0,0,0,64
2126817,67,3,0,0,0,0,0,73
2126818,78,4,0,0,0,0,0,81
2126819,57,4,0,0,0,0,0,59
2126820,53,0,3,0,0,0,0,54
2126821,73,3,0,0,0,0,0,72
2126822,36,0,0,0,0,0,0,39
2126823,35,3,4,0,0,0,0,42
2126901,44,0,0,0,0,0,0,54
2126902,78,6,0,0,0,0,0,86
2126903,40,0,0,3,0,0,0,47
2126904,41,3,0,0,0,0,0,41
2126905,52,4,0,0,0,0,0,56
2126906,54,4,3,3,0,0,0,60
2126907,78,4,0,0,0,0,0,82
2126908,58,9,0,0,0,0,0,65
2126909,42,0,0,0,0,0,0,46
2126910,35,0,3,0,0,0,0,43
2126911,73,6,0,3,0,0,0,88
2126912,59,0,0,0,0,0,0,66
2126913,37,0,0,0,0,0,0,34
2126914,48,0,0,3,0,0,0,51
2126915,23,0,0,0,0,0,0,30
2126916,65,0,0,5,0,0,0,66
2126917,84,3,0,0,0,0,0,89
2126918,48,3,0,0,0,0,0,50
2126919,57,3,0,0,0,0,0,62
2126920,80,3,0,0,0,0,0,81
2126921,105,7,3,0,0,0,0,119
2126922,65,0,0,0,0,0,0,71
2127001,63,4,0,0,0,0,0,72
2127002,81,3,3,0,0,0,0,83
2127003,48,4,0,0,0,0,0,47
2127004,83,5,0,0,0,0,0,89
2127005,58,3,0,0,0,0,0,59
2127006,54,0,4,0,0,0,0,63
2127007,53,0,0,0,0,0,0,60
2127008,46,3,0,0,0,0,0,54
2127009,67,5,3,0,0,0,0,73
2127010,96,9,3,0,0,0,0,101
2127011,78,4,0,0,0,0,0,85
2127012,84,6,0,0,0,0,0,89
2127013,40,4,0,0,0,0,0,49
2127014,81,0,0,0,0,0,0,81
2127015,47,5,3,0,0,0,0,54
2127016,61,0,3,0,0,0,0,62
2127017,58,0,0,0,0,0,0,61
2127018,39,3,0,0,0,0,0,37
2127019,50,0,0,0,0,0,0,56
2127020,55,3,0,0,0,0,0,57
2127021,28,4,0,0,0,0,0,35
2127022,39,3,0,0,0,0,0,43
2127023,51,0,0,0,0,0,0,53
2127024,81,0,0,0,0,0,0,84
2127025,88,6,3,0,0,0,0,94
2127026,51,0,0,0,0,0,0,54
2127027,44,0,0,0,0,0,0,48
2127028,34,3,0,0,0,0,0,37
2127029,47,3,0,0,0,0,0,50
2127030,34,3,0,0,0,0,0,33
2127031,15,3,0,0,0,0,0,17
2127032,60,0,0,0,0,0,0,62
2127033,37,0,3,0,0,0,0,41
2127034,54,3,0,0,0,0,0,59
2127035,33,0,0,0,0,0,0,30
2127036,0,0,0,0,0,0,0,0
2127037,33,0,0,0,0,0,0,33
2127038,34,0,0,0,0,0,0,39
2127039,4,0,0,0,0,0,0,4
2127040,0,0,0,0,0,0,0,0
2127101,0,0,0,0,0,0,0,0
2127102,51,0,0,0,0,0,0,52
2127103,89,3,3,0,0,0,0,96
2127104,26,0,0,0,0,0,0,25
2127105,70,0,3,0,0,0,0,74
2127106,64,3,0,0,0,0,0,69
2127107,53,0,0,0,0,0,0,53
2127108,52,0,0,0,0,0,0,51
2127109,76,3,0,0,0,0,0,79
2127110,52,0,0,0,0,0,0,56
2127111,66,3,0,0,0,0,0,63
2127112,61,0,0,0,0,0,0,60
2127113,68,3,0,0,0,0,0,76
2127114,29,3,0,0,0,0,0,36
2127115,31,3,0,0,0,0,0,34
2127116,81,3,0,0,0,0,0,91
2127117,68,3,0,0,0,0,0,74
2127118,60,0,0,0,0,0,0,63
2127119,55,3,3,0,0,0,0,61
2127120,30,3,0,0,0,0,0,34
2127121,61,3,0,0,0,0,0,66
2127122,62,3,3,0,0,0,0,67
2127123,70,4,3,0,0,0,0,83
2127124,44,3,0,0,0,0,0,42
2127125,32,0,0,0,0,0,0,32
2127126,52,0,0,0,0,0,0,52
2127127,31,0,0,0,0,0,0,36
2127128,16,0,0,0,0,0,0,22
2127129,0,0,0,0,0,0,0,0
2127201,39,4,0,0,0,0,0,46
2127202,47,0,0,0,0,0,0,52
2127203,42,3,0,0,0,0,0,47
2127204,74,5,0,3,0,0,0,79
2127205,85,4,5,0,0,0,0,98
2127206,60,3,4,0,0,0,0,66
2127207,55,5,0,0,0,0,0,58
2127208,30,3,0,0,0,0,0,31
2127209,68,3,0,0,0,0,0,71
2127210,58,4,0,3,0,0,0,59
2127211,77,4,3,0,0,0,0,83
2127212,65,3,4,0,0,0,0,68
2127213,72,6,3,0,0,0,0,77
2127214,59,3,0,0,0,0,0,63
2127215,66,4,0,3,0,0,0,80
2127216,63,0,3,0,0,0,0,66
2127217,57,3,7,0,0,0,0,70
2127218,61,0,0,0,0,0,0,63
2127219,72,3,3,0,0,0,0,81
2127220,50,3,0,0,0,0,0,53
2127221,72,0,0,0,0,0,0,75
2127222,45,0,0,0,0,0,0,46
2127223,52,3,3,0,0,0,0,53
2127224,47,0,3,3,0,0,0,55
2127225,15,0,0,0,0,0,0,14
2127301,45,3,0,0,0,0,0,46
2127302,50,3,4,0,0,0,0,55
2127303,45,0,0,0,0,0,0,47
2127304,58,3,0,0,0,0,0,64
2127305,52,0,0,0,0,0,0,56
2127306,54,5,0,0,0,0,3,60
2127307,57,4,4,0,0,0,0,65
2127308,32,0,0,0,0,0,0,30
2127309,47,3,0,0,0,0,0,56
2127310,51,0,0,0,0,0,0,58
2127311,45,3,0,0,0,0,0,56
2127312,46,0,0,0,0,0,0,47
2127313,61,0,3,0,0,0,0,66
2127314,64,0,0,0,0,0,0,63
2127315,44,0,0,0,0,0,0,46
2127316,48,5,0,0,0,0,0,54
2127317,50,0,4,0,0,0,0,56
2127318,39,0,0,0,0,0,0,40
2127319,62,0,3,0,0,0,0,62
2127320,55,6,3,4,0,0,0,73
2127321,73,3,0,0,0,0,0,77
2127322,65,5,0,0,0,0,0,71
2127323,51,0,0,0,0,0,0,48
2127324,58,3,0,0,0,0,0,60
2127325,52,3,0,0,0,0,0,57
2127326,50,3,0,0,0,0,0,51
2127327,35,0,0,0,0,0,0,33
2127328,62,4,0,0,0,0,0,72
2127329,72,0,0,3,0,0,0,81
2127330,52,5,0,0,0,0,0,55
2127401,40,4,0,0,0,0,0,43
2127402,54,0,0,0,0,0,0,57
2127403,46,0,3,0,0,0,0,52
2127404,42,3,0,0,0,0,0,51
2127405,57,5,7,0,0,0,0,65
2127406,78,3,0,0,0,0,0,86
2127407,36,0,0,0,0,0,0,38
2127408,35,3,0,0,0,0,0,39
2127409,38,0,0,0,0,0,0,43
2127410,35,0,4,0,0,0,0,37
2127411,34,7,0,0,0,0,0,39
2127412,79,3,3,0,0,0,0,87
2127413,26,0,0,0,0,0,0,26
2127414,60,0,0,0,0,0,0,59
2127415,21,0,0,0,0,0,0,19
2127416,68,4,0,0,0,0,0,69
2127417,28,0,0,0,0,0,0,33
2127418,44,3,0,0,0,0,0,49
2127419,30,0,0,0,0,0,0,28
2127420,33,3,3,0,0,0,0,44
2127421,42,3,5,0,0,0,0,48
2127422,55,3,0,0,0,0,0,62
2127423,37,3,0,0,0,0,0,39
2127424,22,0,4,0,0,0,0,26
2127425,40,0,0,0,0,0,0,43
2127426,18,0,0,0,0,0,0,25
2127427,32,3,0,0,0,0,0,33
2127428,34,0,0,0,0,0,0,36
2127429,42,3,0,0,0,0,0,45
2127430,70,7,5,0,0,0,0,79
2127431,31,0,5,0,0,0,0,31
2127501,51,4,0,0,0,0,0,55
2127502,63,0,0,0,0,0,0,72
2127503,43,3,4,0,0,0,0,46
2127504,45,5,0,0,0,0,0,55
2127505,65,5,12,3,0,0,0,80
2127506,71,4,0,0,0,0,0,76
2127507,55,0,0,0,0,0,0,58
2127508,31,0,0,0,0,0,0,34
2127509,0,0,0,0,0,0,0,0
2127510,63,5,0,0,0,0,0,74
2127511,56,0,10,0,0,0,0,68
2127512,39,8,0,0,0,0,0,49
2127513,58,6,0,0,0,0,0,66
2127514,45,3,3,0,0,0,0,51
2127515,53,12,3,0,0,0,0,75
2127516,65,0,3,0,0,0,0,64
2127517,63,3,3,0,0,0,0,71
2127518,49,10,0,0,0,0,0,58
2127519,40,5,5,0,0,0,0,46
2127520,51,0,3,0,0,0,0,53
2127521,19,3,0,0,0,0,0,27
2127522,43,0,4,0,0,0,0,50
2127523,29,3,0,0,0,0,0,38
2127524,29,0,0,0,0,0,0,31
2127525,34,3,0,0,0,0,0,41
2127601,25,3,0,0,0,0,0,32
2127602,35,3,0,0,0,0,0,45
2127603,41,7,0,0,0,0,0,56
2127604,44,7,3,0,0,0,0,53
2127605,35,3,3,0,0,0,0,42
2127606,48,4,6,0,0,0,0,54
2127607,34,3,3,0,0,0,0,46
2127608,34,5,3,0,0,0,0,40
2127609,23,0,0,0,0,0,0,26
2127610,51,4,3,0,0,0,0,60
2127611,35,0,3,0,0,0,0,37
2127612,35,3,3,0,0,0,0,41
2127613,61,3,4,0,0,0,0,63
2127614,52,4,6,0,0,0,0,62
2127615,0,0,0,0,0,0,0,0
2127616,67,3,3,0,0,0,0,73
2127617,25,9,0,0,0,0,0,38
2127618,29,0,0,0,0,0,0,34
2127619,22,4,0,0,0,0,0,31
2127620,59,10,6,0,0,0,0,71
2127621,21,3,3,0,0,0,0,29
2127622,45,8,3,0,0,0,0,54
2127623,28,0,0,0,0,0,0,33
2127624,46,7,0,0,0,0,0,54
2127625,43,3,4,0,0,0,0,54
2127626,46,5,4,0,0,0,0,52
2127627,60,10,0,0,0,0,0,81
2127628,46,0,3,0,0,0,0,46
2127629,25,3,0,0,0,0,0,26
2127630,19,0,0,0,0,0,0,19
2127631,40,3,4,3,0,0,0,44
2127632,51,0,0,0,0,0,0,51
2127633,43,0,4,0,0,0,0,49
2127634,47,4,3,0,0,0,0,51
2127635,37,3,3,0,0,0,0,43
2127701,46,0,3,0,0,0,0,54
2127702,54,4,0,0,0,0,0,62
2127703,55,4,4,0,0,0,0,62
2127704,53,4,0,0,0,0,0,66
2127705,67,3,3,3,0,0,0,79
2127706,58,8,3,0,0,0,0,67
2127707,47,0,0,0,0,0,0,48
2127708,54,3,3,0,0,0,0,66
2127709,35,3,0,0,0,0,0,42
2127710,37,3,3,0,0,0,0,47
2127711,46,0,0,0,0,0,0,44
2127712,47,4,0,0,0,0,0,49
2127713,70,4,7,0,0,0,0,77
2127714,57,3,0,0,0,0,0,63
2127715,0,0,0,0,0,0,0,0
2127716,45,10,0,0,0,0,0,61
2127717,37,3,3,0,0,0,0,39
2127718,41,5,8,0,0,0,0,51
2127719,25,3,0,0,0,0,0,28
2127720,39,3,0,0,0,0,3,42
2127801,25,0,0,0,0,0,0,25
2127802,0,0,0,0,0,0,0,0
2127803,36,0,3,0,0,0,0,41
2127804,32,0,0,0,0,0,0,32
2127805,23,4,3,0,0,0,0,29
2127806,66,0,0,0,0,0,0,73
2127807,60,13,0,0,0,0,0,71
2127808,23,3,0,0,0,0,0,30
2127809,65,4,9,0,0,0,0,75
2127810,39,0,0,0,0,0,0,44
2127811,27,0,0,0,0,0,0,26
2127812,36,7,0,0,0,0,0,44
2127813,46,0,0,0,0,0,0,51
2127814,46,8,0,0,0,0,0,56
2127815,42,3,3,0,0,0,0,46
2127816,53,6,0,0,0,0,0,63
2127817,45,0,0,0,0,0,0,52
2127818,63,11,5,0,0,0,0,74
2127819,58,5,3,0,0,0,0,65
2127820,66,7,3,0,0,0,0,77
2127821,3,0,0,0,0,0,0,3
2127822,76,6,0,0,0,0,0,78
2127823,26,0,0,0,0,0,0,32
2127824,34,3,3,0,0,0,0,42
2127825,52,3,3,0,0,0,0,60
2127826,73,6,0,0,0,0,0,76
2127827,70,4,0,0,0,0,0,78
2127828,23,0,0,0,0,0,0,25
2127829,61,9,3,0,0,0,0,74
2127830,36,3,0,0,0,0,0,38
2127831,48,7,3,0,0,0,0,58
2127832,42,3,3,0,0,0,0,46
2127833,66,7,0,0,0,0,0,68
2127834,63,3,3,0,0,0,0,70
2127835,60,11,3,0,0,0,0,68
2127836,56,3,3,0,0,0,0,61
2127837,8,3,0,0,0,0,0,8
2127838,0,0,0,0,0,0,0,0
2127839,45,7,3,0,0,0,0,55
2127840,31,6,0,0,0,0,0,36
2127841,51,8,0,0,0,0,0,55
2127842,45,0,0,3,0,0,0,48
2127843,41,3,0,0,0,0,0,46
2127844,26,4,0,0,0,0,0,30
2127845,34,7,0,0,0,0,0,45
2127846,108,9,9,0,0,0,0,125
2127847,87,3,3,0,0,0,0,93
2127901,59,4,0,0,0,0,0,67
2127902,30,0,0,0,0,0,0,27
2127903,45,4,3,0,0,0,0,58
2127904,52,4,4,3,0,0,0,67
2127905,65,5,11,0,0,0,0,80
2127906,46,3,4,0,0,0,0,49
2127907,40,0,0,0,0,0,0,42
2127908,29,9,4,0,0,0,0,39
2127909,67,3,3,0,0,0,0,76
2127910,63,3,3,0,0,0,0,67
2127911,54,3,0,3,0,0,0,59
2127912,31,0,0,0,0,0,0,32
2127913,54,6,0,0,0,0,0,64
2127914,35,4,0,0,0,0,0,42
2128001,58,5,3,0,0,0,0,66
2128002,56,4,0,0,0,0,0,66
2128003,42,6,0,0,0,0,0,54
2128004,41,13,0,3,0,0,0,59
2128005,31,3,0,0,0,0,0,37
2128006,44,7,0,0,0,0,0,48
2128007,45,5,0,0,0,0,0,52
2128008,33,3,0,0,0,0,0,38
