UCL_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
UCL221066,10,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,12,8,0,3,3,0,0,0,0,13,3,3,3,8,0,0,0,0,13,3,0,3,3,6,0,0,0,19,3,0,3,3,3,0,0,0,12,0,0,7,3,3,0,0,0,20,0,0,8,3,0,0,0,0,11,3,6,4,11,0,0,0,3,23,3,6,6,5,0,0,0,0,20,0,0,3,4,0,0,0,0,16,3,0,0,0,0,3,0,3,11,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,45,16,47,50,17,6,0,7,192
UCL221067,9,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,4,15,11,3,3,0,0,0,0,0,20,3,4,4,3,0,0,0,0,25,3,3,15,4,3,0,0,0,27,3,9,11,7,0,0,0,0,25,11,3,3,4,0,0,0,3,22,6,8,5,4,0,0,0,3,23,8,0,11,6,3,0,0,3,31,8,0,8,4,0,0,0,3,26,8,3,3,5,3,0,0,3,30,0,0,5,4,3,0,0,3,19,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,78,34,75,50,21,3,3,30,292
UCL221068,19,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,7,15,9,10,0,0,0,0,0,28,9,3,5,5,0,0,0,3,29,3,4,3,5,3,0,0,0,22,0,5,5,4,0,3,0,0,20,3,5,15,4,3,0,0,0,31,0,0,14,6,0,0,0,3,38,6,3,5,14,5,0,0,3,39,3,4,10,8,7,0,0,0,33,4,0,9,12,0,0,0,0,29,0,0,17,3,8,0,0,4,31,0,0,3,11,3,0,0,0,22,0,3,11,3,0,0,0,0,16,0,4,6,10,3,3,3,5,31,68,49,115,82,33,7,5,24,387
UCL221069,54,0,0,0,0,0,0,10,62,22,0,3,0,0,0,0,0,29,16,6,3,0,0,0,0,0,30,20,20,18,0,0,0,0,9,69,12,9,18,16,9,0,0,3,68,5,8,25,22,0,0,0,0,64,5,7,24,18,7,0,0,0,65,13,5,30,8,8,0,0,5,66,16,6,17,14,7,0,0,5,64,4,4,19,18,0,3,0,3,54,4,3,26,10,4,4,0,3,59,0,0,0,6,10,3,0,0,23,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,181,65,191,122,43,14,6,44,668
UCL221070,29,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,9,3,3,5,3,0,0,0,0,13,3,4,8,6,0,0,0,0,24,0,4,11,3,0,0,0,0,21,4,6,8,6,0,0,0,0,31,3,3,11,5,6,0,0,3,31,0,3,10,3,0,3,0,0,29,0,3,9,10,4,3,0,4,31,3,3,8,9,3,0,0,3,22,0,0,10,10,0,0,0,0,24,3,0,3,8,0,3,0,4,29,3,0,0,8,5,4,0,0,20,0,0,3,10,6,3,0,3,25,63,31,85,81,38,19,12,23,346
UCL221071,18,0,0,0,0,0,0,3,22,11,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,8,3,3,5,3,0,0,0,0,16,0,0,9,5,0,0,0,0,12,0,5,3,4,4,0,0,0,19,0,0,11,15,7,3,0,0,35,0,3,13,8,0,0,0,0,28,0,0,9,0,0,0,0,4,12,0,0,10,7,0,0,0,0,22,3,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,57,53,10,3,0,13,190
UCL221072,8,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,3,17,3,0,0,0,0,0,0,0,6,6,3,3,0,0,0,0,0,11,3,0,4,0,0,0,0,0,17,9,5,7,0,0,0,0,7,30,7,4,6,8,0,0,0,0,29,12,8,3,5,0,0,0,0,25,13,6,3,5,4,0,0,3,33,4,3,19,7,4,0,0,3,43,8,3,16,7,5,0,5,7,46,0,0,16,7,8,0,0,7,32,3,3,3,3,0,0,0,5,23,0,0,0,3,3,0,0,8,13,3,0,0,3,0,0,0,22,32,90,42,83,50,22,8,5,66,364
UCL221073,7,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,4,5,5,3,0,0,0,0,0,18,8,0,4,0,0,0,0,0,12,0,3,3,3,3,0,0,0,16,3,0,6,0,0,0,0,0,19,4,3,9,7,0,0,0,0,25,11,0,7,7,0,0,0,3,33,11,4,11,12,3,0,0,4,45,4,0,19,3,6,0,0,0,41,3,3,13,6,3,0,0,0,31,0,0,5,3,3,0,0,3,14,0,0,8,3,0,3,3,0,14,0,0,0,4,0,0,0,0,12,57,26,103,62,24,6,7,18,301
UCL221074,3,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,4,14,3,3,0,0,0,0,0,3,9,3,4,3,0,0,0,0,7,17,0,4,3,4,0,0,0,11,15,4,0,7,0,0,0,0,3,22,0,3,6,4,3,0,0,7,22,3,8,3,6,3,0,0,9,35,11,7,14,3,0,0,0,11,45,6,4,14,15,4,0,0,19,67,0,3,16,15,4,0,4,17,64,0,0,10,13,5,0,0,13,43,0,0,3,4,5,0,0,8,21,0,0,0,3,0,0,3,0,8,0,0,0,0,3,0,0,3,11,51,32,87,66,28,6,8,129,411
UCL221075,11,0,0,0,0,0,0,3,15,5,0,0,0,0,0,0,3,11,8,7,3,0,0,0,0,3,23,5,0,3,3,0,0,0,0,10,3,0,6,0,0,0,0,0,11,0,0,3,3,5,0,0,0,13,0,3,3,3,0,0,0,3,12,11,4,12,4,3,0,0,3,33,3,3,10,7,4,0,0,0,33,3,9,5,6,3,0,0,3,26,4,0,3,5,3,0,0,3,23,8,3,11,8,3,0,0,3,33,8,0,3,4,3,0,4,0,25,0,0,0,8,3,0,0,3,11,3,5,5,10,4,3,0,3,30,62,44,74,51,34,5,6,33,309
UCL221076,11,0,0,0,0,0,0,4,12,4,0,0,0,0,0,0,0,9,5,3,3,0,0,0,0,0,14,7,0,4,3,0,0,0,0,19,3,3,9,0,0,0,0,0,12,8,3,9,0,0,0,0,0,17,5,8,5,0,0,0,0,4,20,3,4,6,0,3,0,0,3,21,0,0,0,4,3,0,0,0,17,4,8,7,3,0,0,0,3,32,0,0,4,3,0,0,0,7,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,29,51,22,16,3,4,27,200
UCL221077,14,0,0,0,0,0,0,3,18,11,3,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,11,0,0,4,0,0,0,0,4,10,0,0,6,5,4,0,0,4,21,4,3,7,4,3,0,0,0,24,7,0,7,12,0,0,3,5,35,0,0,3,5,0,0,3,4,22,3,3,15,10,4,0,0,0,35,0,3,4,4,3,0,3,5,26,3,0,3,6,4,3,3,7,28,0,0,8,4,5,0,0,4,14,0,0,0,0,4,0,0,0,7,44,15,60,59,35,7,15,40,274
UCL221078,10,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,9,5,0,4,0,0,0,0,3,13,10,0,0,3,0,0,0,0,13,0,5,3,0,0,0,0,3,16,6,0,5,4,3,0,0,0,18,10,4,9,7,3,0,0,3,27,0,4,6,8,4,0,0,0,21,6,3,11,3,3,0,0,3,26,5,8,12,9,3,0,0,4,38,0,3,12,4,8,0,0,3,26,0,0,4,6,0,0,0,0,20,0,0,0,7,3,0,0,0,14,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,5,60,27,70,50,22,3,4,22,263
UCL221079,39,0,0,0,0,0,0,7,46,17,3,0,0,0,0,0,0,20,10,3,3,0,0,0,0,3,20,3,4,10,4,4,0,0,3,20,0,3,13,6,6,0,0,5,31,0,0,19,12,0,0,3,0,40,5,0,14,15,3,0,0,0,42,0,4,15,7,7,0,3,4,44,3,3,17,13,4,0,0,10,47,0,4,15,6,0,0,0,3,23,3,0,9,4,3,0,0,0,24,0,0,7,3,3,0,0,4,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,83,32,124,82,27,5,8,30,394
UCL221080,16,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,3,13,0,3,9,3,0,0,0,0,20,0,4,16,3,0,0,0,3,24,3,0,9,0,3,0,0,0,20,4,0,3,9,3,0,3,0,21,3,3,3,3,0,4,0,0,25,4,5,4,5,3,0,0,0,24,0,0,0,3,7,0,7,0,18,0,0,5,3,9,0,0,4,29,0,0,3,0,3,3,4,3,18,3,0,8,13,0,0,3,0,33,57,21,58,48,30,16,18,25,283
UCL221081,29,0,0,0,0,0,0,3,31,12,0,0,0,0,0,0,0,12,9,5,4,4,0,0,0,0,19,9,4,9,0,0,0,0,0,23,6,9,15,0,3,0,0,3,31,3,3,16,12,3,0,0,0,32,9,3,11,9,3,0,0,3,34,5,3,11,12,3,3,0,0,39,0,6,10,14,5,0,0,3,42,3,0,18,9,0,0,0,0,37,10,4,4,11,4,0,0,3,43,3,0,10,8,0,0,0,0,26,3,3,12,0,4,3,3,0,32,0,0,3,4,6,3,4,0,18,3,3,9,8,3,3,6,10,44,107,45,135,90,34,13,11,25,462
UCL221082,16,0,0,0,0,0,0,0,16,16,4,0,0,0,0,0,0,18,8,6,0,3,0,0,0,4,16,0,3,4,3,0,0,0,0,14,0,3,10,7,0,0,0,0,16,0,0,4,5,3,0,0,0,13,0,0,8,3,0,0,0,0,10,0,0,11,10,0,0,0,0,30,0,5,12,0,0,0,0,0,19,0,0,8,5,4,0,0,3,27,0,3,4,3,3,0,0,0,15,0,3,3,4,0,0,0,0,14,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,3,9,0,0,3,0,3,0,0,0,3,48,26,81,45,17,5,3,16,241
UCL222001,11,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,15,0,0,3,3,3,0,0,0,10,3,0,9,4,0,0,0,4,17,0,3,4,3,0,0,0,0,13,0,0,4,5,3,0,0,0,11,0,0,3,5,0,0,0,0,7,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,4,43,25,8,0,0,6,118
UCL222002,11,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,8,6,0,3,4,0,0,0,0,12,4,0,6,3,0,0,0,0,16,3,0,5,0,0,0,0,0,15,4,0,3,9,0,0,0,0,13,3,4,11,3,3,0,0,0,27,0,0,3,3,0,0,0,0,12,0,0,3,3,0,0,0,0,11,0,4,3,3,0,0,0,0,13,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,17,56,36,12,0,0,7,163
UCL222003,7,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,5,5,3,7,3,0,0,0,0,13,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,0,0,3,3,0,0,0,0,3,0,0,3,0,4,0,0,0,12,0,0,6,0,3,0,0,0,13,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,20,9,31,13,18,3,4,3,97
UCL222004,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,12
UCL222005,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,12,3,0,3,3,0,0,0,0,13,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,9,0,0,5,0,3,0,0,0,10,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,24,0,14,18,10,0,4,8,84
UCL222006,5,0,0,0,0,0,0,4,13,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,8,3,3,5,0,0,0,0,0,10,3,0,3,3,0,0,0,3,14,3,0,3,3,0,0,0,3,15,3,0,3,0,0,0,0,0,8,3,3,7,4,3,0,0,0,16,0,0,7,6,6,3,0,0,21,0,0,4,4,0,0,0,0,17,0,3,6,4,0,0,0,0,13,0,4,14,3,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,56,27,8,6,3,11,156
UCL222007,12,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,15,0,0,3,3,0,0,0,0,4,3,0,0,4,0,0,0,0,14,0,0,3,0,0,0,0,0,9,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,20,19,3,0,3,6,84
UCL222008,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,3,0,3,0,0,0,0,0,10,4,3,7,0,0,0,0,4,20,4,0,4,0,4,0,0,0,11,3,0,3,0,0,0,0,3,7,3,5,3,3,0,0,0,0,16,3,0,0,5,0,0,0,0,7,0,0,5,0,0,0,0,0,9,0,0,0,3,4,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,30,10,8,3,0,17,121
UCL222009,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,13,0,0,3,0,0,0,0,4,5,3,0,0,0,0,0,0,0,3,3,0,8,4,0,0,0,0,18,0,0,7,7,3,0,0,0,17,0,0,6,3,0,0,0,3,16,0,0,3,0,0,0,0,3,9,0,0,4,4,0,3,0,0,9,0,0,3,4,5,3,0,0,10,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,7,25,10,40,30,11,9,3,17,139
UCL222010,6,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,4,15,3,3,0,0,0,0,0,3,13,0,0,6,0,0,0,0,3,9,0,0,9,3,0,0,0,0,11,3,0,4,0,0,0,0,0,13,3,3,8,3,0,0,0,0,14,0,0,3,3,3,0,0,7,13,3,0,4,0,0,0,0,0,16,0,0,3,0,0,0,0,3,8,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,19,37,16,5,3,0,26,147
UCL222011,18,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,12,3,0,0,3,0,0,0,0,6,3,0,8,3,0,0,0,0,17,0,0,6,3,0,0,0,0,12,0,0,3,6,3,0,0,0,10,3,0,0,3,0,0,0,0,10,0,4,4,3,3,0,0,0,16,0,0,3,3,4,3,0,0,9,0,3,0,4,0,0,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,38,34,13,3,0,7,142
UCL222012,10,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,6,0,5,3,0,3,0,0,15,3,0,9,0,0,0,0,0,13,3,3,3,8,0,0,0,0,17,3,0,5,4,0,0,0,0,15,3,0,8,4,0,0,0,0,18,0,0,3,6,0,0,0,0,14,0,0,3,0,0,0,0,0,8,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,6,40,33,8,4,0,11,130
UCL222013,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,3,0,7,0,0,0,0,0,8,3,0,3,0,3,0,0,3,13,0,0,3,0,4,0,0,0,11,0,0,10,3,0,0,0,3,14,0,0,0,3,0,0,0,0,5,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,8,32,17,7,0,0,8,99
UCL222014,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11,0,0,5,0,0,0,0,0,10,3,3,3,3,0,0,0,0,12,3,3,3,0,0,0,0,0,6,0,0,4,4,0,0,0,0,21,4,0,10,11,0,0,0,3,31,3,3,14,3,0,0,0,0,28,0,0,10,9,3,0,0,0,18,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,34,21,58,26,15,0,0,4,160
UCL222015,19,0,0,0,0,0,0,3,23,16,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,13,7,0,0,7,0,0,0,0,14,0,0,3,3,0,0,0,0,10,0,3,3,3,0,0,0,0,9,9,3,9,3,3,0,0,0,24,0,0,11,8,3,0,0,0,20,0,0,12,3,3,3,0,0,25,3,3,4,0,3,0,0,0,14,0,0,3,3,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,55,11,49,30,13,10,0,12,184
UCL222016,15,0,0,0,0,0,0,3,17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,3,6,0,0,0,0,11,8,0,6,0,3,0,0,0,20,5,0,8,3,0,0,0,3,13,0,0,10,0,3,0,0,0,14,3,0,6,10,0,0,0,0,19,0,0,9,3,0,0,0,0,17,0,0,0,0,3,0,0,0,8,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,42,30,8,3,0,16,144
UCL222017,14,0,0,0,0,0,0,3,16,9,3,3,0,0,0,0,0,14,9,3,0,5,0,0,0,0,20,8,6,11,4,0,0,0,0,20,10,3,9,7,3,0,0,0,23,6,3,5,0,0,0,0,0,10,3,4,5,5,0,0,0,3,15,3,3,9,3,0,0,0,3,20,0,0,9,3,3,0,0,0,16,0,0,0,0,0,0,0,4,8,0,0,4,0,6,0,0,0,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,29,51,31,16,4,3,14,191
UCL222018,16,0,0,0,0,0,0,3,18,9,0,3,0,0,0,0,0,11,10,0,3,0,0,0,0,0,10,3,0,3,4,0,0,0,0,10,3,3,0,0,0,3,0,0,11,0,0,8,4,0,0,0,0,9,0,0,9,7,4,0,0,7,27,0,0,0,3,0,0,0,0,12,0,0,8,5,0,0,0,0,18,0,0,4,3,0,0,0,0,8,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,39,30,18,3,3,14,157
UCL222019,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,6,4,0,0,0,0,0,0,3,12,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,12,3,0,0,3,0,0,0,0,8,0,3,7,0,0,0,0,0,12,0,3,3,4,0,0,0,0,10,0,3,6,0,0,0,0,0,8,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,27,17,4,6,0,20,109
UCL222020,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,11,0,0,3,0,0,0,0,0,4,3,0,5,0,0,0,0,0,9,0,0,0,4,0,0,0,0,8,0,0,5,3,0,0,0,0,12,5,0,3,0,3,0,0,0,7,0,0,0,0,4,0,0,0,9,0,0,5,0,0,0,0,4,11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,13,8,32,19,9,4,0,14,106
